ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,action,score,realized_return,exit_minutes,date,deploy_config,arm,policy
QQQ,20230801,680,-0.7840768117695074,executable_quote,-0.6060606361639609,72,0.13043474505063335,180,-0.6388889164836307,99,-0.6212121362637986,101,-18.228919378564928,635.0,-18.722625220027325,-82550382.87775195,-135248611.9286189,17566076.350288987,202308,PUT,1.0,-0.6212121362637986,101.0,20230801,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230801,785,16.72716158604093,executable_quote,-0.6363636589411524,33,-0.6363636589411524,33,0.3200000524520874,38,0.42592583394345307,38,18.220557715004123,740.0,-17.91622012933555,81863002.16904871,-60383117.531981,47415373.233676575,202308,PUT,1.0,0.42592583394345307,38.0,20230801,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230802,680,-6.659385673297713,executable_quote,-0.609756102879653,42,-0.602739747838066,44,1.2499999172157743,48,1.0645160670086948,55,-20.03345581626827,635.0,-19.99399528843903,-501671366.19956756,-482260646.56527257,-6470239.878098329,202308,PUT,1.0,1.0645160670086948,55.0,20230802,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230802,735,-10.695023970170858,executable_quote,0.37037033357738114,88,0.37037033357738114,88,-0.6170212604061626,30,-0.6125000027939677,32,-19.882458697640686,690.0,-20.01183426465793,-431362212.4831586,-490940875.79938805,19859554.438743155,202308,PUT,1.0,-0.6125000027939677,32.0,20230802,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230803,680,24.880750142288743,executable_quote,-0.6170212604061626,162,-0.6049382815980962,171,-0.6222222082408855,87,-0.611111124908482,90,16.996721318318,635.0,-19.02553378500556,24075885.04057329,-183098309.9763567,69058065.00564332,202308,PUT,1.0,-0.611111124908482,90.0,20230803,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230803,770,26.94365376656016,executable_quote,-0.6410256263302152,56,-0.6142856923901301,65,0.3333333722906182,64,0.6071429357034033,86,19.17369901295841,725.0,-17.56962240620756,212339933.47373506,-42696281.187832825,85012071.55385597,202308,PUT,1.0,0.6071429357034033,86.0,20230803,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230804,705,8.765048943797371,executable_quote,0.20588232973867648,30,0.176470656983444,30,-0.6206896463132214,54,-0.6346153757981292,59,-18.3710482122628,660.0,-19.719691017504584,-95157902.54016998,-366566685.42150587,90469594.29377861,202308,CALL,1.0,0.176470656983444,30.0,20230804,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230804,735,-0.7953860166931559,executable_quote,0.5476190391716771,33,0.5476190391716771,33,2.6923079744598675,112,2.6923079744598675,112,19.013011822495262,690.0,-19.421734008793877,180819854.92661735,-272114639.74536276,150978164.89066005,202308,CALL,1.0,0.5476190391716771,33.0,20230804,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230807,680,-23.88706218622305,executable_quote,1.16666663562258,52,1.16666663562258,52,-0.636363642521141,30,-0.6216216248870331,33,-19.636238611618648,635.0,-18.77732825428655,-337217475.69487727,-142853222.82453594,-64788084.29011378,202308,PUT,1.0,-0.6216216248870331,33.0,20230807,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230807,840,16.328922615413966,executable_quote,-0.6296296388278769,75,-0.6296296388278769,75,-0.6086956437233492,50,-0.6226414834404792,62,-17.212308508096687,795.0,-18.406232549221954,-29868305.95378741,-98565566.95679626,22899087.00100295,202308,CALL,1.0,-0.6296296388278769,75.0,20230807,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230808,680,10.84018280775867,executable_quote,0.25641032694830024,77,0.281690216518496,79,-0.604651165208409,73,-0.604651165208409,73,-20.15616716478484,635.0,-20.060953259574656,-567168594.9144269,-515657455.79034376,-17170379.70802772,202308,CALL,1.0,0.281690216518496,79.0,20230808,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230808,765,-10.537234033781706,executable_quote,0.6176470768699183,35,0.6176470768699183,35,-0.6399999856948853,32,-0.6078431240781732,32,-20.08003191151594,720.0,-20.06055187734912,-525589952.9780003,-515450521.5853568,-3379810.4642145038,202308,PUT,1.0,-0.6078431240781732,32.0,20230808,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230809,680,-38.209411524781075,executable_quote,0.25714287173991335,148,0.6666666004392863,148,-0.6153845955457906,56,-0.6321839182832656,72,-20.162277742369877,635.0,-19.87984882538972,-570644933.0234673,-430237880.0322978,-46802350.99705651,202308,PUT,1.0,-0.6321839182832656,72.0,20230809,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230809,755,20.380434782609758,executable_quote,1.5128206538966005,119,1.5128206538966005,119,-0.1071428609441738,30,-0.6140350849674678,42,-20.24733363008164,710.0,-20.261419531471752,-621305600.0743948,-630119177.3679811,2937859.097862085,202308,CALL,1.0,1.5128206538966005,119.0,20230809,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230810,680,-4.853255268719714,executable_quote,-0.6315789411768027,31,-0.6268656809363444,33,0.8809524907681983,35,0.4920634995722657,38,19.498588430327185,635.0,20.381110036803886,293852478.90001863,710237539.9785773,-138795020.35951954,202308,CALL,1.0,-0.6268656809363444,33.0,20230810,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
QQQ,20230810,715,-59.785131849864335,executable_quote,0.3541666472641125,56,0.20481930133444748,57,-0.6346153757981292,52,-0.600000014901161,52,15.804395215396022,670.0,19.713357874856566,7307377.984625693,364252502.06793445,-118981708.02776958,202308,CALL,1.0,0.20481930133444748,57.0,20230810,thr-inf_maxday2,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
