feature,importance
ib_range_bps,12943.703919410706
oi_diff,6499.697382450104
dist_ib_high_bps,4452.732595682144
iv_diff,4163.458614706993
dist_ib_low_bps,3854.8636333942413
minute,2174.1250673532486
nearest_level_abs_bps,2048.8721013069153
ret_30m_bps,1913.6622360944748
ret_15m_bps,1559.4401762485504
volume_diff,1295.5450406074524
iv_diff_chg_25m,1292.6860457658768
iv_diff_chg_15m,1258.6158903837204
ret_1m_bps,1247.4307914972305
ret_5m_bps,1211.0268980264664
iv_diff_chg_5m,1158.370119214058
spread_pct_diff,1146.5697586536407
spread_pct_diff_chg_5m,1120.5882810354233
spread_pct_diff_chg_25m,1052.8956422805786
spread_pct_diff_chg_15m,1024.9752306938171
volume_diff_chg_15m,1022.0673820972443
volume_diff_chg_5m,971.2086882591248
volume_diff_chg_25m,886.101459980011
abs_delta_diff,840.4454779624939
vega_diff,819.4774597883224
abs_delta_diff_chg_15m,767.723400592804
abs_delta_diff_chg_5m,758.6114480495453
vega_diff_chg_5m,749.9247877597809
vega_diff_chg_25m,716.8918399810791
abs_delta_diff_chg_25m,622.0857789516449
vega_diff_chg_15m,605.9015505313873
