ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,exit_minutes,exit_status,deploy_config,test_month
SPY,20260102,202601,10:00,600,zero_dte,PUT,0.23347640323952598,-0.15862694585196035,0.23347640323952598,-0.6,5.0,5.0,30,1,thr0.086_maxday3,202601
SPY,20260102,202601,10:30,630,zero_dte,PUT,0.17922886456979184,-0.2514725051429932,0.17922886456979184,0.9833333002196429,0.5064103269483002,0.5064103269483002,30,1,thr0.086_maxday3,202601
SPY,20260102,202601,11:00,660,zero_dte,PUT,0.22636172490111173,-0.27585351125340113,0.22636172490111173,-0.6,-0.6,-0.6,34,-1,thr0.086_maxday3,202601
SPY,20260105,202601,10:05,605,zero_dte,CALL,0.08601426419411151,0.08601426419411151,0.05533275140975151,0.46428583592785033,-0.6,0.46428583592785033,30,1,thr0.086_maxday3,202601
SPY,20260105,202601,10:35,635,zero_dte,PUT,0.32717511974584546,-0.23249344519045642,0.32717511974584546,0.43627456938565135,-0.6,-0.6,72,-1,thr0.086_maxday3,202601
SPY,20260105,202601,11:10,670,zero_dte,PUT,0.4158016274596815,-0.24402219428998706,0.4158016274596815,0.5051020358513416,-0.6,-0.6,40,-1,thr0.086_maxday3,202601
SPY,20260106,202601,10:40,640,zero_dte,CALL,0.11851069161224013,0.11851069161224013,-0.46796046514668305,-0.6,1.3031915972922499,-0.6,30,-1,thr0.086_maxday3,202601
SPY,20260106,202601,12:10,730,zero_dte,CALL,0.24441008184926075,0.24441008184926075,-0.4510433825738902,1.7965114441609145,-0.6,1.7965114441609145,30,1,thr0.086_maxday3,202601
SPY,20260106,202601,12:40,760,zero_dte,CALL,0.09604176713521745,0.09604176713521745,-0.3677259065387153,0.3500000340597975,-0.6,0.3500000340597975,41,1,thr0.086_maxday3,202601
SPY,20260107,202601,10:00,600,zero_dte,PUT,0.21236245123073513,-0.03218334768507954,0.21236245123073513,0.39705880290496687,0.2983871463930441,0.2983871463930441,30,1,thr0.086_maxday3,202601
SPY,20260107,202601,10:30,630,zero_dte,PUT,0.08838744989904142,-0.05236787568038831,0.08838744989904142,0.7031250436557466,-0.6,-0.6,30,-1,thr0.086_maxday3,202601
SPY,20260107,202601,11:45,705,zero_dte,CALL,0.26342566662375283,0.26342566662375283,-0.4699482073231766,0.5312500174622987,0.2794117372066225,0.5312500174622987,30,1,thr0.086_maxday3,202601
SPY,20260108,202601,10:05,605,zero_dte,PUT,0.1264236416113294,-0.46133654862274626,0.1264236416113294,0.34420293861265794,-0.6,-0.6,101,-1,thr0.086_maxday3,202601
SPY,20260108,202601,10:35,635,zero_dte,PUT,0.13080096123301785,-0.33212847096591014,0.13080096123301785,0.36764707686991827,-0.6,-0.6,126,-1,thr0.086_maxday3,202601
SPY,20260108,202601,11:05,665,zero_dte,PUT,0.24411628468812527,-0.3218264880162408,0.24411628468812527,0.25,0.40333334604899096,0.40333334604899096,30,1,thr0.086_maxday3,202601
SPY,20260109,202601,10:05,605,zero_dte,PUT,0.33719195139240715,-0.319055495309326,0.33719195139240715,1.873076993614967,-0.6,-0.6,30,-1,thr0.086_maxday3,202601
SPY,20260109,202601,10:35,635,zero_dte,PUT,0.33372817203801247,0.025045921582895175,0.33372817203801247,-0.6,1.0937500523868962,1.0937500523868962,30,1,thr0.086_maxday3,202601
SPY,20260109,202601,11:05,665,zero_dte,PUT,0.21654576631037903,0.17985081924463364,0.21654576631037903,0.5608108325802206,-0.6,-0.6,45,-1,thr0.086_maxday3,202601
SPY,20260112,202601,10:35,635,zero_dte,PUT,0.5260362647125112,-0.37352203865131417,0.5260362647125112,0.75,-0.6,-0.6,39,-1,thr0.086_maxday3,202601
