direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D1_INVERTED,S30,POOLED,1496,0.05317572397145237,0.09142441248542321,True
D1_INVERTED,S30,SPXW,797,0.09478044605045,0.11990784621374007,True
D1_INVERTED,S30,QQQ,455,0.10934320460728035,0.1146865079096565,True
D1_INVERTED,S30,SPY,244,0.19154367590175408,0.19154367590175408,True
