month,ticker,direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,positive_month,gate_pass
202301,SPXW,D1_INVERTED,S30,64,0.34375,0.8374493310682267,-2.7520858905506476,30.0,92.0,7.591586657695769,0.703125,0.296875,False,False
202301,QQQ,D1_INVERTED,S30,36,0.3055555555555556,0.6242664029410399,-3.813842713112798,30.0,111.0,3.8138427131127983,0.75,0.25,False,False
202301,SPY,D1_INVERTED,S30,19,0.3684210526315789,0.8702723309425833,-0.5423467780692306,30.0,92.0,1.393914109480332,0.6842105263157895,0.3157894736842105,False,False
202302,SPXW,D1_INVERTED,S30,50,0.4,1.3139305161974886,3.914473521305563,30.0,109.0,4.253482841697338,0.74,0.26,True,False
202302,QQQ,D1_INVERTED,S30,32,0.28125,0.7577255287216149,-2.152249855130825,30.0,146.0,3.5190453988712966,0.78125,0.21875,False,False
202302,SPY,D1_INVERTED,S30,19,0.3157894736842105,0.6967228073059664,-1.8150763698069867,30.0,151.0,2.649390445996305,0.7368421052631579,0.2631578947368421,False,False
202303,SPXW,D1_INVERTED,S30,72,0.3333333333333333,0.82380178669482,-3.7811029187430885,30.0,116.0,10.02390139211199,0.6527777777777778,0.3472222222222222,False,False
202303,QQQ,D1_INVERTED,S30,45,0.37777777777777777,0.9656514414818577,-0.43311994073133464,30.0,180.0,4.5734762965926,0.7111111111111111,0.28888888888888886,False,False
202303,SPY,D1_INVERTED,S30,23,0.34782608695652173,1.0948598453911131,0.46775832605549517,30.0,116.0,2.3436713914284546,0.6956521739130435,0.30434782608695654,True,False
202304,SPXW,D1_INVERTED,S30,62,0.3870967741935484,0.8982084430028036,-1.640218371344993,30.0,130.0,5.315435228100597,0.7258064516129032,0.27419354838709675,False,False
202304,QQQ,D1_INVERTED,S30,34,0.29411764705882354,0.7538081095870252,-2.3815866142467006,30.0,150.0,5.508693388379699,0.8529411764705882,0.14705882352941177,False,False
202304,SPY,D1_INVERTED,S30,19,0.42105263157894735,1.0982317077421468,0.39354471049263895,30.0,129.0,2.100563557721171,0.8947368421052632,0.10526315789473684,True,False
202305,SPXW,D1_INVERTED,S30,67,0.34328358208955223,0.9010300634084061,-1.7983167681886907,30.0,96.0,4.584177653509981,0.6268656716417911,0.373134328358209,False,False
202305,QQQ,D1_INVERTED,S30,43,0.37209302325581395,0.9510821127772552,-0.5326634266873451,30.0,129.0,4.002492801855853,0.627906976744186,0.37209302325581395,False,False
202305,SPY,D1_INVERTED,S30,22,0.22727272727272727,0.7976101388180826,-1.1341233853247108,30.0,170.0,3.7143521736829324,0.6818181818181818,0.3181818181818182,False,False
202306,SPXW,D1_INVERTED,S30,70,0.35714285714285715,0.6522124664121232,-6.873698160438583,30.0,153.0,10.406128136342506,0.7428571428571429,0.2571428571428571,False,False
202306,QQQ,D1_INVERTED,S30,36,0.3333333333333333,0.6966585085941509,-3.2953388817404066,30.0,180.0,4.655338776836231,0.75,0.25,False,False
202306,SPY,D1_INVERTED,S30,20,0.5,1.8642737001364202,3.000589465463084,30.0,103.0,1.9647682269801954,0.9,0.1,True,True
202307,SPXW,D1_INVERTED,S30,63,0.36507936507936506,1.1763514815861633,3.078345941668857,30.0,97.0,7.074788884369873,0.6507936507936508,0.3492063492063492,True,False
202307,QQQ,D1_INVERTED,S30,32,0.46875,1.3667968250029436,2.6314062001442644,30.0,134.0,2.317001937482518,0.53125,0.46875,True,False
202307,SPY,D1_INVERTED,S30,19,0.21052631578947367,0.2570385565282218,-4.23736849305894,30.0,76.0,4.23736849305894,0.7368421052631579,0.2631578947368421,False,False
202308,SPXW,D1_INVERTED,S30,78,0.3717948717948718,1.0848794772824266,1.865484942426453,30.0,95.0,4.30128830940855,0.782051282051282,0.21794871794871795,True,False
202308,QQQ,D1_INVERTED,S30,45,0.3111111111111111,0.7726044411169791,-2.8326170628144793,30.0,132.0,5.362618027504405,0.7555555555555555,0.24444444444444444,False,False
