feature,importance
ib_range_bps,14582.241735458374
oi_diff,7092.350379705429
dist_ib_high_bps,4033.103815436363
iv_diff,3746.491034269333
dist_ib_low_bps,3580.406004548073
minute,3362.6409709453583
nearest_level_abs_bps,2272.0460896492004
ret_30m_bps,2022.7643802165985
iv_diff_chg_25m,1267.1080930233002
ret_15m_bps,1246.209359049797
volume_diff,1223.6189172267914
ret_1m_bps,1169.1805938482285
ret_5m_bps,1145.2706129550934
spread_pct_diff,1098.3518733978271
spread_pct_diff_chg_25m,1062.484669327736
volume_diff_chg_25m,1050.2272651195526
iv_diff_chg_5m,1016.5686979293823
iv_diff_chg_15m,1003.8352417945862
volume_diff_chg_5m,991.8466016054153
spread_pct_diff_chg_15m,982.4996834993362
spread_pct_diff_chg_5m,973.7622699737549
abs_delta_diff,839.005356669426
vega_diff_chg_5m,832.7770166397095
volume_diff_chg_15m,800.7143806219101
abs_delta_diff_chg_25m,798.8836596012115
vega_diff,771.0767003297806
vega_diff_chg_25m,704.289727807045
vega_diff_chg_15m,620.6863493919373
abs_delta_diff_chg_5m,614.1145884990692
abs_delta_diff_chg_15m,608.49281001091
