feature,importance
ib_range_bps,14790.629075288773
oi_diff,6925.372983455658
dist_ib_low_bps,4291.870769023895
iv_diff,3789.3939213752747
dist_ib_high_bps,3044.3819633722305
minute,2848.0936938524246
nearest_level_abs_bps,2456.867063641548
ret_30m_bps,1891.4016921520233
ret_15m_bps,1143.634281039238
iv_diff_chg_25m,1132.6173821687698
spread_pct_diff,968.9294884204865
ret_1m_bps,966.8337389230728
iv_diff_chg_5m,945.2996199131012
volume_diff,915.8341081142426
ret_5m_bps,881.3343189954758
iv_diff_chg_15m,853.1232892274857
spread_pct_diff_chg_5m,758.4311312437057
spread_pct_diff_chg_15m,753.5364278554916
volume_diff_chg_5m,727.3389418125153
spread_pct_diff_chg_25m,702.5324696302414
abs_delta_diff,693.9053411483765
vega_diff,660.2141007184982
abs_delta_diff_chg_5m,647.5284011363983
volume_diff_chg_15m,631.8180629014969
volume_diff_chg_25m,585.3126397132874
abs_delta_diff_chg_25m,580.0453288555145
abs_delta_diff_chg_15m,552.6389192342758
vega_diff_chg_25m,513.7825409173965
vega_diff_chg_5m,506.88063955307007
vega_diff_chg_15m,473.62108969688416
