feature,importance
ib_range_bps,13381.49647796154
oi_diff,8203.065941095352
dist_ib_high_bps,4407.902187943459
dist_ib_low_bps,3959.7635308504105
minute,3515.4786916971207
iv_diff,3385.928641438484
ret_30m_bps,2247.4910949468613
nearest_level_abs_bps,1787.2197057008743
ret_15m_bps,1351.7548505067825
ret_1m_bps,1340.5683608055115
vega_diff,1262.8999294042587
volume_diff,1149.5790803432465
abs_delta_diff,1119.5787695646286
iv_diff_chg_25m,1070.2720611095428
ret_5m_bps,1052.9250608682632
iv_diff_chg_15m,977.3526291847229
spread_pct_diff_chg_15m,932.1212896108627
volume_diff_chg_15m,916.7080711126328
iv_diff_chg_5m,892.8334916830063
spread_pct_diff_chg_5m,848.6202799081802
spread_pct_diff_chg_25m,818.008024096489
spread_pct_diff,786.2400484085083
volume_diff_chg_5m,772.1334512233734
abs_delta_diff_chg_5m,769.7423286437988
volume_diff_chg_25m,748.1387923955917
abs_delta_diff_chg_15m,682.1667685508728
vega_diff_chg_15m,636.5658004283905
vega_diff_chg_25m,604.2889400720596
vega_diff_chg_5m,565.8556212186813
abs_delta_diff_chg_25m,538.2975804805756
