ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,exit_minutes,exit_status,deploy_config,test_month
SPY,20260331,202603,10:30,630,zero_dte,CALL,0.028752041992746735,0.028752041992746735,-0.018550760978000225,-0.6,1.2903226380169572,-0.6,30,-1,thr-0.200_maxday2,202603
SPY,20260402,202604,10:15,615,zero_dte,CALL,0.1764238863724808,0.1764238863724808,-0.4225965493154886,4.269379919462572,-0.6,4.269379919462572,30,1,thr-0.100_maxday1,202604
SPY,20260406,202604,10:00,600,zero_dte,CALL,0.01878868360430867,0.01878868360430867,-0.2634641608193159,-0.6,0.75,-0.6,72,-1,thr-0.100_maxday1,202604
SPY,20260407,202604,10:10,610,zero_dte,CALL,-0.08238859100853359,-0.08238859100853359,-0.11504352173655286,0.6547618352521163,-0.6,0.6547618352521163,30,1,thr-0.100_maxday1,202604
SPY,20260408,202604,10:05,605,zero_dte,CALL,0.029136192082492792,0.029136192082492792,-0.42701515431809406,-0.6,0.3676470656983444,-0.6,34,-1,thr-0.100_maxday1,202604
SPY,20260410,202604,10:00,600,zero_dte,CALL,-0.029241717441302457,-0.029241717441302457,-0.3633581503836119,0.5863635792219948,-0.6,0.5863635792219948,32,1,thr-0.100_maxday1,202604
SPY,20260413,202604,10:15,615,zero_dte,CALL,-0.055987335215085456,-0.055987335215085456,-0.4211816331549,0.3900000254313152,-0.6,0.3900000254313152,32,1,thr-0.100_maxday1,202604
SPY,20260414,202604,10:05,605,zero_dte,CALL,-0.0028208489291803402,-0.0028208489291803402,-0.3167798420585869,0.7338709832478263,-0.6,0.7338709832478263,30,1,thr-0.100_maxday1,202604
SPY,20260416,202604,10:00,600,zero_dte,PUT,0.0074182226974409855,-0.4292627534609997,0.0074182226974409855,0.5809859036689851,-0.6,-0.6,63,-1,thr-0.100_maxday1,202604
SPY,20260417,202604,10:00,600,zero_dte,PUT,0.5252709687094168,-0.13679954365251112,0.5252709687094168,0.4999999441206464,-0.6,-0.6,40,-1,thr-0.100_maxday1,202604
SPY,20260420,202604,10:05,605,zero_dte,PUT,-0.023301579388542742,-0.31732582947800586,-0.023301579388542742,-0.6,0.3885542670499269,0.3885542670499269,42,1,thr-0.100_maxday1,202604
SPY,20260421,202604,10:05,605,zero_dte,PUT,0.22629506558666626,-0.3321923246777361,0.22629506558666626,-0.6,0.3253423919326994,0.3253423919326994,41,1,thr-0.100_maxday1,202604
SPY,20260422,202604,10:00,600,zero_dte,CALL,0.022329965469420614,0.022329965469420614,-0.00528283567170631,-0.6,-0.32926827229466327,-0.6,146,-1,thr-0.100_maxday1,202604
SPY,20260423,202604,10:05,605,zero_dte,CALL,0.12658587455142678,0.12658587455142678,-0.20680022812523274,0.5904255568738328,-0.6,0.5904255568738328,54,1,thr-0.100_maxday1,202604
SPY,20260424,202604,10:00,600,zero_dte,PUT,-0.053088538199028666,-0.4420617044647223,-0.053088538199028666,0.27439025719913257,-0.6,-0.6,45,-1,thr-0.100_maxday1,202604
SPY,20260427,202604,10:00,600,zero_dte,PUT,0.08688968919702152,-0.3135189532029602,0.08688968919702152,-0.6,0.2911763600412156,0.2911763600412156,81,1,thr-0.100_maxday1,202604
SPY,20260428,202604,10:00,600,zero_dte,PUT,0.08468660783059588,-0.49668686620519126,0.08468660783059588,-0.6,0.5290697045813655,0.5290697045813655,38,1,thr-0.100_maxday1,202604
SPY,20260429,202604,10:00,600,zero_dte,PUT,0.27621833063770773,-0.04982271724227473,0.27621833063770773,0.29700855484610744,0.05594408800680317,0.05594408800680317,180,0,thr-0.100_maxday1,202604
SPY,20260430,202604,10:00,600,zero_dte,CALL,0.048004781004208096,0.048004781004208096,-0.1635412675046669,0.5744276406860778,-0.6,0.5744276406860778,63,1,thr-0.100_maxday1,202604
SPY,20260501,202605,10:30,630,zero_dte,CALL,0.27248844357421625,0.27248844357421625,-0.43824010689243753,-0.6,0.8928571649738948,-0.6,31,-1,thr0.200_maxday2,202605
SPY,20260501,202605,12:25,745,zero_dte,CALL,0.40684815623545656,0.40684815623545656,-0.504004744532204,-0.6,-0.6,-0.6,109,-1,thr0.200_maxday2,202605
SPY,20260504,202605,10:05,605,zero_dte,PUT,0.40966895159661676,-0.37647919795864876,0.40966895159661676,0.5952380960828323,-0.6,-0.6,36,-1,thr0.200_maxday2,202605
SPY,20260504,202605,10:35,635,zero_dte,PUT,0.4378849684881975,-0.2600897895643922,0.4378849684881975,-0.6,0.8566667238871255,0.8566667238871255,30,1,thr0.200_maxday2,202605
SPY,20260505,202605,10:10,610,zero_dte,PUT,0.5065677675423831,-0.24980184082195556,0.5065677675423831,-0.5074626792643008,0.6541095196943538,0.6541095196943538,30,1,thr0.200_maxday2,202605
SPY,20260505,202605,10:45,645,zero_dte,PUT,0.5812361439676892,-0.36217528926191755,0.5812361439676892,0.4021738623400952,-0.6,-0.6,85,-1,thr0.200_maxday2,202605
SPY,20260506,202605,10:20,620,zero_dte,CALL,0.3710766862846038,0.3710766862846038,-0.23322426754757344,1.2803028647345793,-0.6,1.2803028647345793,30,1,thr0.200_maxday2,202605
SPY,20260506,202605,10:50,650,zero_dte,PUT,0.32220282565814046,-0.5602369236942666,0.32220282565814046,0.2602040717026832,0.28333330154418945,0.28333330154418945,128,1,thr0.200_maxday2,202605
SPY,20260507,202605,10:40,640,zero_dte,PUT,0.3861628522896959,-0.2773958514877848,0.3861628522896959,0.36764707686991827,0.3629032134017389,0.3629032134017389,46,1,thr0.200_maxday2,202605
SPY,20260507,202605,11:10,670,zero_dte,PUT,0.38697026417822883,-0.17804207355166204,0.38697026417822883,-0.6,0.6842105882319724,0.6842105882319724,30,1,thr0.200_maxday2,202605
SPY,20260508,202605,10:05,605,zero_dte,PUT,0.5121951979960032,-0.4364251315098091,0.5121951979960032,-0.23880600334408741,-0.6,-0.6,140,-1,thr0.200_maxday2,202605
SPY,20260508,202605,11:15,675,zero_dte,PUT,0.5952316267579297,-0.5759705137386671,0.5952316267579297,-0.08510636544000938,-0.6,-0.6,70,-1,thr0.200_maxday2,202605
SPY,20260511,202605,10:25,625,zero_dte,CALL,0.24878306075545503,0.24878306075545503,-0.3193439749240365,-0.6,1.391509531570445,-0.6,167,-1,thr0.200_maxday2,202605
SPY,20260511,202605,11:15,675,zero_dte,CALL,0.23043381018924633,0.23043381018924633,-0.14316707583147245,0.5585106936122779,-0.6,0.5585106936122779,30,1,thr0.200_maxday2,202605
SPY,20260512,202605,10:15,615,zero_dte,PUT,0.3372909022454092,-0.281564540151757,0.3372909022454092,-0.6,1.2219102056681743,1.2219102056681743,30,1,thr0.200_maxday2,202605
SPY,20260512,202605,10:50,650,zero_dte,PUT,0.4704133881954442,-0.3057576232404137,0.4704133881954442,-0.6,0.2606382560492533,0.2606382560492533,30,1,thr0.200_maxday2,202605
SPY,20260513,202605,10:15,615,zero_dte,PUT,0.21938840195469358,0.16560112360657553,0.21938840195469358,0.35000006357828783,-0.6,-0.6,45,-1,thr0.200_maxday2,202605
SPY,20260513,202605,12:15,735,zero_dte,PUT,0.34143098101038993,-0.23872594025066918,0.34143098101038993,1.2364864995481324,-0.6,-0.6,42,-1,thr0.200_maxday2,202605
SPY,20260514,202605,10:05,605,zero_dte,PUT,0.2990368670877174,0.022859057292883577,0.2990368670877174,0.6107594793451427,-0.6,-0.6,39,-1,thr0.200_maxday2,202605
SPY,20260515,202605,10:15,615,zero_dte,PUT,0.31493705323502424,-0.31397369348381426,0.31493705323502424,0.2954545553065526,0.28999996185302734,0.28999996185302734,100,1,thr0.200_maxday2,202605
SPY,20260515,202605,10:45,645,zero_dte,PUT,0.272211257550203,-0.48939675531088134,0.272211257550203,-0.6,0.4464285429186967,0.4464285429186967,65,1,thr0.200_maxday2,202605
SPY,20260518,202605,10:00,600,zero_dte,PUT,0.34122406093784935,-0.031316151490936694,0.34122406093784935,-0.6,0.43965525391836313,0.43965525391836313,30,1,thr0.200_maxday2,202605
SPY,20260518,202605,10:35,635,zero_dte,PUT,0.2717242978886426,-0.22568559673966557,0.2717242978886426,0.4202128259938138,-0.6,-0.6,105,-1,thr0.200_maxday2,202605
SPY,20260519,202605,10:15,615,zero_dte,CALL,0.2973403123828613,0.2973403123828613,0.13471662895150235,0.6723301690017414,-0.6,0.6723301690017414,163,1,thr0.200_maxday2,202605
