feature,importance
ib_range_bps,11673.322914719582
oi_diff,4973.449285268784
dist_ib_low_bps,3108.8265813589096
dist_ib_high_bps,2948.467047691345
minute,2926.9734050035477
iv_diff,2787.930131793022
ret_30m_bps,1356.3082761764526
nearest_level_abs_bps,1296.804808139801
ret_1m_bps,1090.4829519987106
ret_15m_bps,1050.9656215906143
volume_diff,1040.6887501478195
iv_diff_chg_5m,979.3437535762787
ret_5m_bps,948.8608503341675
iv_diff_chg_15m,913.8422513008118
iv_diff_chg_25m,885.3509391546249
volume_diff_chg_15m,846.8487879037857
spread_pct_diff,816.7171769142151
spread_pct_diff_chg_15m,799.1138707399368
volume_diff_chg_5m,714.5726996660233
spread_pct_diff_chg_5m,700.6640199422836
abs_delta_diff,688.0175688266754
volume_diff_chg_25m,679.7467592954636
abs_delta_diff_chg_5m,657.2220588922501
vega_diff_chg_15m,654.3744910955429
vega_diff_chg_5m,630.8402090072632
vega_diff,615.6916400194168
vega_diff_chg_25m,590.543972492218
abs_delta_diff_chg_15m,565.7219970226288
abs_delta_diff_chg_25m,558.9729297161102
spread_pct_diff_chg_25m,557.1575276851654
