feature,importance
ib_range_bps,11414.348469138145
oi_diff,5150.054468989372
dist_ib_low_bps,3332.331467628479
dist_ib_high_bps,3112.543706536293
iv_diff,2889.9755729436874
minute,2580.8269242048264
ret_30m_bps,1723.6036081314087
ret_15m_bps,1465.509630203247
nearest_level_abs_bps,1387.4355490207672
ret_5m_bps,1224.819241285324
iv_diff_chg_5m,1181.6084810495377
volume_diff_chg_25m,1160.3385303020477
volume_diff,1157.2986897230148
volume_diff_chg_5m,1071.7529789209366
ret_1m_bps,1063.5976014137268
iv_diff_chg_25m,1018.1263202428818
spread_pct_diff,1013.2708988189697
iv_diff_chg_15m,998.0163406133652
spread_pct_diff_chg_5m,973.2102222442627
spread_pct_diff_chg_15m,893.9735391139984
volume_diff_chg_15m,866.2602288722992
spread_pct_diff_chg_25m,829.9891483783722
vega_diff_chg_5m,801.824630856514
abs_delta_diff,757.9410692453384
vega_diff,735.2565768957138
abs_delta_diff_chg_5m,723.553440451622
abs_delta_diff_chg_25m,723.5176012516022
abs_delta_diff_chg_15m,716.0603901147842
vega_diff_chg_15m,656.0639071464539
vega_diff_chg_25m,631.9134600162506
