ticker,expiry_mode,time,minute,month,date,call_return,put_return,pred_call_return,pred_put_return,action,score,realized_return,source_variant,source_component,source_priority,component_threshold,component_max_day,component_cooldown,event_delta_bucket,event_delta_target,test_month,selected_variants,selected_max_day,selected_cooldown,selected_order
QQQ,zero_dte,10:20,620,202601,20260116,-0.6,0.721428598189841,-0.2166013983842457,0.140942916683893,PUT,0.140942916683893,0.721428598189841,d50,event_option_mh30trail_clean1000_frozen2025_select2026_d50_return_deploy202607_QQQ_v1,2,0.0,2,30,50,0.5,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202601,20260116,-0.6,0.6936620238564659,-0.4030035334369998,-0.1727131511621227,PUT,-0.1727131511621227,0.6936620238564659,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202601,20260120,-0.6,-0.6,0.5250042942258281,0.2736342343504581,CALL,0.5250042942258281,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202601,20260120,0.6373240477129318,-0.6,0.5118912124853489,0.2648953149810538,CALL,0.5118912124853489,0.6373240477129318,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202601,20260121,1.3617646662834204,-0.6,0.0185936319568334,0.2660139934063633,PUT,0.2660139934063633,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202601,20260121,0.5699234447960027,-0.6,0.1289330414816017,0.084300556506737,CALL,0.1289330414816017,0.5699234447960027,d65,event_option_mh30trail_clean1000_frozen2025_select2026_d65_return_deploy202607_QQQ_v1,3,-0.1,1,30,65,0.65,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260122,0.2692308662205793,-0.6,0.1444579737480364,-0.1464804773886642,CALL,0.1444579737480364,0.2692308662205793,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260122,0.3223270110175622,-0.6,0.1976440641211789,0.2878672591121098,PUT,0.2878672591121098,-0.6,d50,event_option_mh30trail_clean1000_frozen2025_select2026_d50_return_deploy202607_QQQ_v1,2,0.0,2,30,50,0.5,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:20,620,202601,20260123,1.194444402395312,-0.6,-0.338015497658349,0.130482965877698,PUT,0.130482965877698,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202601,20260123,0.8670212921107607,-0.6,-0.4173770563454299,0.2299068510055207,PUT,0.2299068510055207,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260126,0.3198925020626091,-0.6,-0.0310688421072593,-0.1288013753657099,CALL,-0.0310688421072593,0.3198925020626091,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260126,0.25,-0.6,-0.2126728328204424,0.307496337199091,PUT,0.307496337199091,-0.6,d50,event_option_mh30trail_clean1000_frozen2025_select2026_d50_return_deploy202607_QQQ_v1,2,0.0,2,30,50,0.5,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260127,0.2717390769145449,-0.6,-0.0096345905712858,0.1533823000906218,PUT,0.1533823000906218,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260127,0.2717390769145449,-0.6,0.0009169053342731,-0.1039176726252849,CALL,0.0009169053342731,0.2717390769145449,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260128,-0.6,0.2960525882376192,-0.5390731372234686,-0.0385274652111151,PUT,-0.0385274652111151,0.2960525882376192,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202601,20260128,-0.6,0.3166666030883789,-0.5327649077342793,0.0092859372413866,PUT,0.0092859372413866,0.3166666030883789,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202601,20260129,-0.6,0.8556909544767834,0.1410824735786502,0.1687929488670957,PUT,0.1687929488670957,0.8556909544767834,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202601,20260129,-0.6,0.9634147232341888,0.1740702419321903,0.1528797793108063,CALL,0.1740702419321903,-0.6,d65,event_option_mh30trail_clean1000_frozen2025_select2026_d65_return_deploy202607_QQQ_v1,3,-0.1,1,30,65,0.65,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260130,0.5162338285627941,-0.6,0.1166043544322076,-0.0789611836586276,CALL,0.1166043544322076,0.5162338285627941,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202601,20260130,0.4196428542918697,-0.6,-0.1094106545870526,-0.0990508277442934,PUT,-0.0990508277442934,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202601,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202602,20260202,0.6217949893582779,-0.6,-0.0135299532963189,0.1209654467595407,PUT,0.1209654467595407,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202602,20260202,0.4642858115994217,-0.6,-0.0427800254341331,-0.0992132339765377,CALL,-0.0427800254341331,0.4642858115994217,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202602,20260203,0.3970587492814135,-0.6,-0.1741067704797877,0.1485270116244591,PUT,0.1485270116244591,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:35,635,202602,20260203,1.0592782922348056,-0.6,0.2376448540823451,0.0151421895829211,CALL,0.2376448540823451,1.0592782922348056,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202602,20260204,0.7724718890426705,0.7751572081844746,0.2230796507147758,-0.3659716604496395,CALL,0.2230796507147758,0.7724718890426705,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:35,635,202602,20260204,0.6018518464010385,0.3602941427831003,0.1153153648206947,-0.3646358098501467,CALL,0.1153153648206947,0.6018518464010385,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202602,20260205,0.4625748314919542,-0.6,0.1022738099320386,-0.2412928071689197,CALL,0.1022738099320386,0.4625748314919542,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:35,635,202602,20260205,0.2879309970615322,-0.6,0.1225598829319368,-0.0391965778902207,CALL,0.1225598829319368,0.2879309970615322,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,11:05,665,202602,20260206,0.4336734122904289,-0.6,-0.5780920299669541,-0.1793794931800829,PUT,-0.1793794931800829,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,11:10,670,202602,20260206,0.3606870131756301,-0.6,-0.5666788023185733,-0.1720058587287782,PUT,-0.1720058587287782,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202602,20260209,0.3005618173175204,-0.6,0.2447042641558791,-0.2093135635848141,CALL,0.2447042641558791,0.3005618173175204,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202602,20260209,1.0515872319058848,-0.6,0.0646158108856933,0.1995392664441403,PUT,0.1995392664441403,-0.6,d65,event_option_mh30trail_clean1000_frozen2025_select2026_d65_return_deploy202607_QQQ_v1,3,-0.1,1,30,65,0.65,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260210,-0.6,-0.6,0.1252909349466058,0.0493754071686053,CALL,0.1252909349466058,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260210,-0.6,0.2592024818057736,0.1308454805833857,0.1343604802278385,PUT,0.1343604802278385,0.2592024818057736,d50,event_option_mh30trail_clean1000_frozen2025_select2026_d50_return_deploy202607_QQQ_v1,2,0.0,2,30,50,0.5,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:20,620,202602,20260211,0.470588154085368,-0.6,0.2715097184669213,-0.463324681224653,CALL,0.2715097184669213,0.470588154085368,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202602,20260211,1.4085366899665104,-0.6,0.2011483844360601,-0.265546792183413,CALL,0.2011483844360601,1.4085366899665104,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202602,20260212,0.3500000000000001,0.3726416240174792,0.2390623781052809,-0.386460138650474,CALL,0.2390623781052809,0.3500000000000001,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260212,-0.6,0.4047619393961241,0.2549642063221943,-0.3433499200427087,CALL,0.2549642063221943,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:30,630,202602,20260213,-0.6,1.2198795102853563,-0.383176104209609,0.2427877773479697,PUT,0.2427877773479697,1.2198795102853563,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:35,635,202602,20260213,-0.6,1.4256756669679116,-0.2647401704131801,-0.0129233621323611,PUT,-0.0129233621323611,1.4256756669679116,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202602,20260217,0.5147058328542755,-0.6,0.0344840222343156,-0.2316139172901018,CALL,0.0344840222343156,0.5147058328542755,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202602,20260217,0.3737943283207934,-0.6,-0.03008039014515,0.0813425712492334,PUT,0.0813425712492334,-0.6,d50,event_option_mh30trail_clean1000_frozen2025_select2026_d50_return_deploy202607_QQQ_v1,2,0.0,2,30,50,0.5,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260218,-0.2285713847802603,-0.6,-0.291097648625601,0.3151779971712449,PUT,0.3151779971712449,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202602,20260218,-0.6,-0.6,-0.3481770478918546,0.2452495496308636,PUT,0.2452495496308636,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260219,-0.6,-0.6,0.0065609122272494,0.2006061381797487,PUT,0.2006061381797487,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202602,20260219,-0.6,-0.6,0.2736616666695052,-0.3142698426457317,CALL,0.2736616666695052,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:45,645,202602,20260220,0.5858208782610745,0.3597561755682448,-0.503433051984757,0.229839598550115,PUT,0.229839598550115,0.3597561755682448,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:50,650,202602,20260220,0.3163716711465096,0.271367552717763,-0.3910955718312199,0.1995738418579246,PUT,0.1995738418579246,0.271367552717763,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260223,0.2799999713897705,0.9104938208012116,0.3234378932256072,-0.1490833554458687,CALL,0.3234378932256072,0.2799999713897705,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202602,20260223,-0.6,0.2828466403820335,0.3273736823988158,-0.1515312083389801,CALL,0.3273736823988158,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:30,630,202602,20260224,-0.6,-0.6,0.2192400172083859,0.2088851222427259,CALL,0.2192400172083859,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:35,635,202602,20260224,0.2685184449325402,-0.6,0.2141616659805371,0.0107140908853808,CALL,0.2141616659805371,0.2685184449325402,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:00,600,202602,20260225,-0.6,-0.5180722722849384,-0.3650531350816067,0.5159699223037976,PUT,0.5159699223037976,-0.5180722722849384,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:05,605,202602,20260225,-0.6,-0.4941176528336678,-0.3494758761493349,0.6129558398982067,PUT,0.6129558398982067,-0.4941176528336678,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:20,620,202602,20260226,-0.6,-0.6,0.1181792409615335,-0.161045129021264,CALL,0.1181792409615335,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202602,20260226,0.3041401119124625,-0.6,0.3133700504507083,-0.221252313233663,CALL,0.3133700504507083,0.3041401119124625,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202602,20260227,-0.6,-0.6,-0.3054611765811784,0.1091869923437144,PUT,0.1091869923437144,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:15,615,202602,20260227,-0.6,-0.6,-0.5189526854019553,0.0745259538867368,PUT,0.0745259538867368,-0.6,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202602,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202603,20260302,-0.6,0.3133803490867854,0.1755813479214512,0.0122696247801478,CALL,0.1755813479214512,-0.6,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202603,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:10,610,202603,20260302,-0.6,0.3355855565597059,0.0123544200598278,0.0519631514664715,PUT,0.0519631514664715,0.3355855565597059,d35,event_option_mh30trail_clean1000_frozen2025_select2026_d35_return_deploy202607_QQQ_v1,1,-0.2,2,30,35,0.35,202603,"d25,d35,d50,d65,d80",2,0,time_priority
QQQ,zero_dte,10:25,625,202603,20260303,0.4510308530837721,-0.6,0.4826593715778647,-0.0203420506969025,CALL,0.4826593715778647,0.4510308530837721,d25,event_option_mh30trail_clean1000_frozen2025_select2026_d25_return_deploy202607_QQQ_v1,0,0.1,3,30,25,0.25,202603,"d25,d35,d50,d65,d80",2,0,time_priority
