direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,S50,POOLED,1406,0.05900731694426117,0.0843691238320309,True
D0_K1,S50,SPXW,715,0.11424905842749747,0.12451002803401275,True
D0_K1,S50,QQQ,447,0.10995380713448956,0.12359812388502173,True
D0_K1,S50,SPY,244,0.15213254562282444,0.15213254562282444,True
