feature,importance
ib_range_bps,17449.25996696949
oi_diff,10762.691466212273
dist_ib_high_bps,4738.543052554131
dist_ib_low_bps,3921.6092858314514
iv_diff,3080.444602370262
minute,2497.0356454849243
nearest_level_abs_bps,1821.0353457927704
ret_30m_bps,1776.7049417495728
spread_pct_diff,1102.7193098068237
vega_diff,1097.6600848436356
abs_delta_diff,975.6524406671524
ret_15m_bps,971.1138619184494
volume_diff,970.3399189710617
iv_diff_chg_25m,862.0945507287979
ret_5m_bps,802.2834906578064
iv_diff_chg_15m,763.2884495258331
volume_diff_chg_25m,708.3248220682144
iv_diff_chg_5m,707.3448193073273
ret_1m_bps,691.7076704502106
volume_diff_chg_5m,683.007307767868
spread_pct_diff_chg_25m,642.4229518175125
volume_diff_chg_15m,625.400559425354
spread_pct_diff_chg_5m,591.6886891126633
vega_diff_chg_5m,571.8791811466217
abs_delta_diff_chg_5m,562.7792996168137
abs_delta_diff_chg_15m,526.0312198400497
vega_diff_chg_15m,501.94640934467316
vega_diff_chg_25m,483.1880407333374
spread_pct_diff_chg_15m,470.9790484905243
abs_delta_diff_chg_25m,412.797309756279
