date,daily_pnl,cum_pnl
20260102,2500.0,2500.0
20260105,1000.0,3500.0
20260106,1000.0,4500.0
20260107,2500.0,7000.0
20260108,2500.0,9500.0
20260109,2500.0,12000.0
20260112,-1500.0,10500.0
20260113,-1500.0,9000.0
20260114,2500.0,11500.0
20260115,-1500.0,10000.0
20260116,-1500.0,8500.0
20260119,0.0,8500.0
20260120,2500.0,11000.0
20260121,2500.0,13500.0
20260122,2500.0,16000.0
20260123,2500.0,18500.0
20260126,2500.0,21000.0
20260127,-1500.0,19500.0
20260128,-1500.0,18000.0
20260129,-1500.0,16500.0
20260130,2500.0,19000.0
20260202,-1500.0,17500.0
20260203,0.0,17500.0
20260204,0.0,17500.0
20260205,0.0,17500.0
20260206,-1500.0,16000.0
20260209,-1500.0,14500.0
20260210,0.0,14500.0
20260211,0.0,14500.0
20260212,0.0,14500.0
20260213,-1500.0,13000.0
20260216,0.0,13000.0
20260217,0.0,13000.0
20260218,-1500.0,11500.0
20260219,-1500.0,10000.0
20260220,-1500.0,8500.0
20260223,2500.0,11000.0
20260224,2500.0,13500.0
20260225,0.0,13500.0
20260226,0.0,13500.0
20260227,-1500.0,12000.0
20260302,-3000.0,9000.0
20260303,5000.0,14000.0
20260304,-3000.0,11000.0
20260305,5000.0,16000.0
20260306,1000.0,17000.0
20260309,1000.0,18000.0
20260310,1000.0,19000.0
20260311,5000.0,24000.0
20260312,-3000.0,21000.0
20260313,-3000.0,18000.0
20260316,1000.0,19000.0
20260317,5000.0,24000.0
20260318,-3000.0,21000.0
20260319,-1500.0,19500.0
20260320,1000.0,20500.0
20260323,5000.0,25500.0
20260324,-3000.0,22500.0
20260325,5000.0,27500.0
20260326,-3000.0,24500.0
20260327,1000.0,25500.0
20260330,1000.0,26500.0
20260331,1000.0,27500.0
20260401,0.0,27500.0
20260402,3500.0,31000.0
20260403,0.0,31000.0
20260406,1000.0,32000.0
20260407,5000.0,37000.0
20260408,1000.0,38000.0
20260409,0.0,38000.0
20260410,5000.0,43000.0
20260413,-3000.0,40000.0
20260414,-3000.0,37000.0
20260415,0.0,37000.0
20260416,-3000.0,34000.0
20260417,-3000.0,31000.0
20260420,-3000.0,28000.0
20260421,-3000.0,25000.0
20260422,-3000.0,22000.0
20260423,1000.0,23000.0
20260424,1000.0,24000.0
20260427,-3000.0,21000.0
20260428,-3000.0,18000.0
20260429,1639.104043428023,19639.104043428022
20260430,5000.0,24639.104043428022
20260501,1000.0,25639.104043428022
20260504,-1500.0,24139.104043428022
20260505,2500.0,26639.104043428022
20260506,2500.0,29139.104043428022
20260507,-1500.0,27639.104043428022
20260508,2500.0,30139.104043428022
20260511,2500.0,32639.104043428022
20260512,2500.0,35139.10404342802
20260513,2500.0,37639.10404342802
20260514,-1500.0,36139.10404342802
20260515,2500.0,38639.10404342802
20260518,2500.0,41139.10404342802
20260519,-1500.0,39639.10404342802
20260520,-1500.0,38139.10404342802
20260521,2500.0,40639.10404342802
20260522,-1500.0,39139.10404342802
20260525,0.0,39139.10404342802
20260526,-1500.0,37639.10404342802
20260527,-1500.0,36139.10404342802
20260528,-1500.0,34639.10404342802
20260529,-1500.0,33139.10404342802
20260601,-3000.0,30139.104043428022
20260602,-3000.0,27139.104043428022
20260603,1000.0,28139.104043428022
20260604,-3000.0,25139.104043428022
20260605,1000.0,26139.104043428022
20260608,-3000.0,23139.104043428022
20260609,-3000.0,20139.104043428022
20260610,5000.0,25139.104043428022
20260611,1000.0,26139.104043428022
20260612,1000.0,27139.104043428022
20260615,-3000.0,24139.104043428022
20260616,5000.0,29139.104043428022
20260617,1000.0,30139.104043428022
20260618,1000.0,31139.104043428022
20260619,0.0,31139.104043428022
20260622,1000.0,32139.104043428022
20260623,2500.0,34639.10404342802
20260624,-3000.0,31639.104043428022
20260625,0.0,31639.104043428022
20260626,1000.0,32639.104043428022
20260629,-3000.0,29639.104043428022
20260630,1000.0,30639.104043428022
