feature,importance
ib_range_bps,12005.152138590813
oi_diff,6108.821616530418
iv_diff,4402.313477754593
dist_ib_low_bps,3545.3035308122635
minute,3307.4510560035706
dist_ib_high_bps,3152.098399043083
nearest_level_abs_bps,2215.9760781526566
ret_30m_bps,1896.9967592954636
ret_15m_bps,1326.1002613306046
iv_diff_chg_25m,1104.8429609537125
ret_5m_bps,1015.9988127946854
iv_diff_chg_15m,976.2516788244247
volume_diff,933.4387782812119
iv_diff_chg_5m,926.2412507534027
volume_diff_chg_15m,882.8037114143372
ret_1m_bps,878.2600187063217
volume_diff_chg_25m,844.0929093360901
spread_pct_diff_chg_5m,841.6990514993668
spread_pct_diff,837.3640294075012
spread_pct_diff_chg_25m,803.568638920784
spread_pct_diff_chg_15m,793.8617678880692
volume_diff_chg_5m,792.9154691696167
abs_delta_diff_chg_15m,719.7792222499847
abs_delta_diff,714.5987488031387
abs_delta_diff_chg_5m,617.6403609514236
vega_diff,550.6589896678925
abs_delta_diff_chg_25m,543.1697269678116
vega_diff_chg_5m,539.0178914070129
vega_diff_chg_25m,531.6763509511948
vega_diff_chg_15m,515.2318298816681
