ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result
SPY,20240102,202401,10:35,635,front_weekly,PUT,0.6334120277301566,0.3949222692670141,0.6334120277301566,0.1720818096492447,-0.3,-0.3,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240102,202401,11:05,665,front_weekly,PUT,0.6386996934683752,0.347268622266766,0.6386996934683752,-0.0666666666666666,-0.3,-0.3,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240102,202401,11:40,700,front_weekly,PUT,0.601812126914921,0.3929881535542484,0.601812126914921,-0.1743589872125727,0.1275362467069729,0.1275362467069729,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240102,202401,12:50,770,front_weekly,PUT,0.6070820048628867,0.2756962375191672,0.6070820048628867,-0.3,0.5,0.5,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240103,202401,11:30,690,front_weekly,PUT,0.6043846443196955,0.2305637409210957,0.6043846443196955,0.2710279985109609,-0.292207753000823,-0.292207753000823,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240104,202401,12:45,765,front_weekly,PUT,0.6114602673539258,0.1705264254087315,0.6114602673539258,-0.1553397777336947,0.0536913036263786,0.0536913036263786,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240112,202401,10:40,640,front_weekly,PUT,0.6185100903879803,0.2259432450855504,0.6185100903879803,0.0318181507843591,-0.1442785886711319,-0.1442785886711319,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240112,202401,11:10,670,front_weekly,PUT,0.62907105567332,0.2358976540146021,0.62907105567332,0.0518018054300368,-0.1334841951139942,-0.1334841951139942,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240112,202401,11:50,710,front_weekly,PUT,0.6011605158522525,0.2564385445810942,0.6011605158522525,0.0664961597841038,-0.1620370968256443,-0.1620370968256443,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240112,202401,12:20,740,front_weekly,PUT,0.634012013270009,0.2058671969643636,0.634012013270009,-0.0486618105077039,-0.0445860046717284,-0.0445860046717284,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240116,202401,11:15,675,front_weekly,PUT,0.62271774827604,0.3035556577492045,0.62271774827604,-0.3,0.4739970353907403,0.4739970353907403,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240116,202401,14:15,855,front_weekly,PUT,0.6402579062733391,0.4092019871339094,0.6402579062733391,0.2290362557075362,-0.3,-0.3,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240117,202401,11:40,700,front_weekly,PUT,0.6381523682551021,0.2274000755817647,0.6381523682551021,-0.3,0.5,0.5,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240119,202401,10:30,630,front_weekly,PUT,0.6110231862243393,0.2158361892812979,0.6110231862243393,0.5,-0.3,-0.3,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240119,202401,11:30,690,front_weekly,PUT,0.6070657000313998,0.2309933131798818,0.6070657000313998,0.5,-0.3,-0.3,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240122,202401,10:30,630,front_weekly,PUT,0.6690031357272549,0.3824649851452654,0.6690031357272549,-0.2069825722568784,0.2460317655545574,0.2460317655545574,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240122,202401,11:00,660,front_weekly,PUT,0.6327991906676651,0.3951298671924991,0.6327991906676651,0.0490653156578275,-0.1022099459339769,-0.1022099459339769,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240122,202401,11:30,690,front_weekly,PUT,0.6551213896249335,0.4017625946471053,0.6551213896249335,-0.0974359243971035,0.1225806205503401,0.1225806205503401,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240122,202401,12:00,720,front_weekly,PUT,0.6567456754265105,0.3665605598704873,0.6567456754265105,-0.1136363745830384,0.1240309817242302,0.1240309817242302,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240125,202401,10:35,635,front_weekly,PUT,0.6316407739497947,0.1810181047521094,0.6316407739497947,-0.3,0.2980392175195585,0.2980392175195585,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240125,202401,11:10,670,front_weekly,PUT,0.6113285393791026,0.1977316666190441,0.6113285393791026,-0.3,0.4516765740481796,0.4516765740481796,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPY,20240125,202401,13:10,790,front_weekly,PUT,0.6223061531902637,0.2170346626313895,0.6223061531902637,-0.3,0.5,0.5,thr0.600_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
