feature,importance
ib_range_bps,11363.140679001808
oi_diff,8482.31419301033
dist_ib_low_bps,4661.568860173225
dist_ib_high_bps,3780.5831981897354
iv_diff,3543.9695872068405
minute,2991.2028930187225
ret_30m_bps,1978.1721736192703
nearest_level_abs_bps,1798.545483469963
volume_diff,1272.3434997797012
ret_15m_bps,1242.8215812444687
iv_diff_chg_15m,1214.0817523002625
ret_5m_bps,1096.840127825737
volume_diff_chg_5m,1081.9589931964874
spread_pct_diff,993.439090013504
iv_diff_chg_25m,989.935916185379
iv_diff_chg_5m,975.4104880094528
spread_pct_diff_chg_15m,951.7589862346649
vega_diff,932.328211069107
ret_1m_bps,906.6190693378448
volume_diff_chg_15m,883.7090483903885
volume_diff_chg_25m,877.2014671564102
abs_delta_diff,843.706748843193
spread_pct_diff_chg_5m,824.6229876279831
spread_pct_diff_chg_25m,807.93832218647
vega_diff_chg_25m,731.6794096231461
abs_delta_diff_chg_5m,714.2670086622238
abs_delta_diff_chg_15m,686.112229347229
vega_diff_chg_5m,683.455512046814
abs_delta_diff_chg_25m,667.4516489505768
vega_diff_chg_15m,666.4338690042496
