feature,importance
ib_range_bps,12928.678044199944
oi_diff,5784.758511543274
dist_ib_low_bps,4500.1244958639145
dist_ib_high_bps,4414.919998526573
iv_diff,3217.8824142217636
minute,2066.014791727066
nearest_level_abs_bps,1642.3325198888779
ret_30m_bps,1363.979678273201
ret_15m_bps,1225.3431034088135
volume_diff,1194.9009758234024
spread_pct_diff,1188.6553922891617
iv_diff_chg_15m,990.1471086740494
iv_diff_chg_25m,983.0256195068359
ret_1m_bps,974.6400721073151
iv_diff_chg_5m,953.6706501245499
ret_5m_bps,910.5278190374374
spread_pct_diff_chg_25m,908.1594905853271
volume_diff_chg_25m,893.8949992656708
volume_diff_chg_15m,883.3489475846291
spread_pct_diff_chg_5m,835.9086916446686
spread_pct_diff_chg_15m,796.5207356214523
vega_diff,782.2026392221451
volume_diff_chg_5m,736.366199016571
abs_delta_diff,727.1607199907303
abs_delta_diff_chg_5m,700.2010571956635
abs_delta_diff_chg_15m,663.8259564638138
vega_diff_chg_25m,662.0738123655319
abs_delta_diff_chg_25m,627.6481804847717
vega_diff_chg_5m,484.9735014438629
vega_diff_chg_15m,477.0690104961395
