feature,importance
ib_range_bps,7082.18649661541
oi_diff,4099.852546453476
iv_diff,3203.3490533828735
dist_ib_high_bps,2702.153461575508
dist_ib_low_bps,2647.383171439171
minute,2192.5935932397842
nearest_level_abs_bps,2185.527500152588
ret_30m_bps,2089.4083890914917
ret_15m_bps,1578.2285858392715
ret_5m_bps,1510.7087610960007
iv_diff_chg_25m,1389.3017299175262
volume_diff_chg_5m,1360.4686510562897
ret_1m_bps,1346.8954097032547
iv_diff_chg_15m,1332.3348395824432
volume_diff,1323.361207485199
spread_pct_diff_chg_15m,1268.800582408905
spread_pct_diff,1180.8854489326477
abs_delta_diff,1152.8890798091888
volume_diff_chg_15m,1119.9797399044037
spread_pct_diff_chg_5m,1118.7487168312073
iv_diff_chg_5m,1058.8212004899979
vega_diff,1029.1792513132095
volume_diff_chg_25m,1022.2799702882767
abs_delta_diff_chg_5m,886.5654807090759
abs_delta_diff_chg_15m,870.3101868629456
spread_pct_diff_chg_25m,827.3802416324615
vega_diff_chg_25m,815.0770221948624
abs_delta_diff_chg_25m,807.3780567646027
vega_diff_chg_15m,803.7942199707031
vega_diff_chg_5m,738.3694814443588
