ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
QQQ,202508,202508,202501,202501,202502,"202502,202503,202504,202505,202506,202507",202507,thr0.570_maxday3,631,4137,755,3.6623793723360634,False,45,0.5777777777777777,1.2200367106514924,2.374229196004398,0.05276064880009774,-6.785850192910163,0.5111111111111111,33,0.5757575757575758,0.051840437853527876,-6.7858501929101624,6.457394630593768,2.7197857062245503,3,0.6666666666666666,2,0.0,0.0,-0.8556391145923011,-0.42781955729615057,-0.8556391145923011,0.0,1,0.0,-0.8556391145923011,-0.8556391145923011,-0.8556391145923011,1.0,2,0.0
QQQ,202509,202509,"202501,202502",202502,202503,"202503,202504,202505,202506,202507,202508",202508,thr0.294_maxday1,1195,4328,797,5.080791696777411,False,103,0.5145631067961165,1.2716058494909446,6.858985094179255,0.06659208829300248,-4.9493853140033295,0.6407766990291263,103,0.5145631067961165,0.12500006984919465,-4.9493853140033295,8.601422040843595,1.2540371385473668,12,0.8333333333333334,12,0.5833333333333334,1.1560010329873545,0.46800309896206316,0.039000258246838594,-1.7581953399897712,1.0,12,0.5833333333333334,0.23100698898961136,-1.7581953399897712,3.00598912098284,6.423011145972153,12,1.0
QQQ,202510,202510,"202501,202502,202503",202503,202504,"202504,202505,202506,202507,202508,202509",202509,thr0.000_maxday3,1853,4467,803,7.667354365014233,False,367,0.5667574931880109,1.3466360223357086,27.39507216350183,0.07464597319755267,-5.6153598755187435,0.5667574931880109,125,0.616,0.29552374493639355,-5.615359875518747,14.756350672056653,0.5386498193538758,58,0.8333333333333334,68,0.6911764705882353,2.113997366069454,12.93778325093656,0.19026151839612587,-4.989389883602664,0.4411764705882353,23,0.7391304347826086,0.6648531079997214,-4.075389849270394,10.908371330465114,0.8431406771075302,68,1.0
QQQ,202511,202511,"202501,202502,202503,202504",202504,202505,"202505,202506,202507,202508,202509,202510",202510,thr0.300_maxday2,2442,4681,626,6.41061225440775,False,128,0.6171875,1.47644531684724,13.241717114566825,0.10345091495755332,-3.271404741448351,0.5625,82,0.5975609756097561,0.31431838111230315,-3.1495181072345955,9.29438285957663,0.7019016324817988,15,0.8333333333333334,22,0.5,1.4352402986437791,2.64984533864877,0.12044751539312591,-2.092953074903597,0.5909090909090909,13,0.5384615384615384,0.07118500033709685,-1.7999999999999998,6.777777774406997,2.5578012707198883,22,1.0
QQQ,202512,202512,"202501,202502,202503,202504,202505",202505,202506,"202506,202507,202508,202509,202510,202511",202511,thr-0.090_maxday1,3203,4546,746,5.316562163200898,False,125,0.568,1.2687176015032422,7.242467710951161,0.057939741687609285,-3.5416117424438904,0.792,125,0.568,0.25993376542359004,-3.5416117424438904,5.384210248008527,0.7434220576319854,19,0.6666666666666666,22,0.45454545454545453,0.6325646145967265,-2.2144713994185317,-0.10065779088266052,-4.086207110004574,0.8181818181818182,22,0.45454545454545453,-0.22101219936716693,-4.086207110004574,2.7239095347471567,-1.2300495438606214,22,0.0
QQQ,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday1,3971,4524,692,5.669235351185604,False,128,0.546875,1.3085182615415354,8.801761612463741,0.06876376259737298,-3.705036729278061,0.546875,128,0.546875,0.23869863445451445,-3.705036729278061,7.056710980017414,0.8017384803997365,19,0.8333333333333334,20,0.6,2.529150183165565,6.41231615659192,0.320615807829596,-2.5105334017269163,0.5,20,0.6,0.2614616214136246,-2.5105334017269163,8.18219712629309,1.276012742740658,20,1.0
QQQ,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.400_maxday1,4768,4419,550,6.357076117523377,False,114,0.5350877192982456,1.4808660794763706,13.560181357989551,0.1189489592806101,-4.299923252302252,0.017543859649122806,114,0.5350877192982456,0.28485576206215757,-4.299923252302252,11.416075594324951,0.841882220667992,15,1.0,16,0.5,0.6363514854800126,-1.6398036312941726,-0.10248772695588579,-2.109309307804264,0.0,16,0.5,-0.13786362555745513,-2.109309307804264,2.2767683202251923,-1.388439613606851,16,0.0
QQQ,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.286_maxday2,5523,4214,765,5.809746029154758,False,133,0.5639097744360902,1.393038084430606,12.687633737861688,0.0953957423899375,-4.737015462343399,0.09774436090225563,76,0.4868421052631579,-0.07222218549321835,-4.622683083280687,12.78626348012482,1.0077736908473962,17,0.6666666666666666,19,0.6842105263157895,2.9592817803415925,6.5531317215387626,0.3449016695546717,-1.2000000000000002,0.42105263157894735,12,0.75,0.5803365391074017,-1.2000000000000002,7.870129677573501,1.2009723002676786,19,1.0
QQQ,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.050_maxday2,6320,4182,637,6.977319137702403,False,248,0.5362903225806451,1.37948973114689,23.929224822369196,0.09648880976761773,-6.662243396668703,0.2540322580645161,125,0.56,0.16590326909185105,-6.148354487543669,18.119122062946452,0.7571963654254515,36,0.8333333333333334,36,0.5555555555555556,1.4518606714534672,3.869314717279852,0.10748096436888478,-3.8158536035769184,0.2777777777777778,18,0.6111111111111112,0.3296972944594507,-3.815853603576919,7.170628484260736,1.8532037345625183,36,1.0
QQQ,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr-999.000_maxday3,7123,4016,712,6.328962331173917,False,356,0.5393258426966292,1.2809750003520863,24.395809174624993,0.06852755386130616,-9.480376523150374,0.41853932584269665,120,0.525,0.10508782354274038,-9.309029695242751,18.15920233451175,0.7443574510904039,54,0.6666666666666666,60,0.4,0.46177722497957135,-10.530643297618782,-0.1755107216269797,-11.904867439547536,0.6,20,0.35,-0.8239522210744942,-11.30486743954754,4.758667345470874,-0.4518876208205549,60,0.0
