ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order
SPXW,20260223,202602,10:50,650,zero_dte,PUT,0.6148118805666849,-0.5557877322495561,0.6148118805666849,-0.6,1.7008197182642784,1.7008197182642784,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc
SPXW,20260224,202602,11:05,665,zero_dte,PUT,0.6073299300567155,-0.5939672606805575,0.6073299300567155,0.4527027323090999,0.3313953230482889,0.3313953230482889,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc
SPXW,20260226,202602,10:30,630,zero_dte,PUT,0.6366828230081124,-0.5551693557333086,0.6366828230081124,0.5653846447284405,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc
SPXW,20260227,202602,10:05,605,zero_dte,PUT,0.6203999941033412,-0.5694979100800921,0.6203999941033412,-0.6,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc
SPXW,20260302,202603,10:45,645,zero_dte,PUT,0.2774684129151907,-0.0194524511206992,0.2774684129151907,0.46910570161547,-0.6,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260303,202603,10:50,650,zero_dte,CALL,0.5329514634988305,0.5329514634988305,-0.0863560158756737,1.1465968306181389,-0.6,1.1465968306181389,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260304,202603,10:55,655,zero_dte,PUT,0.2719753713669799,-0.2063919275606809,0.2719753713669799,0.2003953262870494,-0.6,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260305,202603,10:30,630,zero_dte,CALL,0.2944580365164281,0.2944580365164281,-0.3989763402491771,0.6363636388266383,-0.6,0.6363636388266383,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260306,202603,10:10,610,zero_dte,CALL,0.3684878085525707,0.3684878085525707,-0.6054039000300997,0.5270270003232183,-0.6,0.5270270003232183,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260309,202603,10:10,610,zero_dte,CALL,0.3662195833727131,0.3662195833727131,-0.5842239174345805,0.9240475609188988,-0.6,0.9240475609188988,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260310,202603,10:30,630,zero_dte,PUT,0.3612679088088605,-0.2520070079990957,0.3612679088088605,0.5200518968323595,-0.6,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260311,202603,10:00,600,zero_dte,PUT,0.2508851974385224,-0.107526529741565,0.2508851974385224,-0.6,1.07782365310146,1.07782365310146,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260312,202603,10:50,650,zero_dte,CALL,0.3658062123241477,0.3658062123241477,-0.3776657055524414,0.2730126404544821,-0.6,0.2730126404544821,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260313,202603,10:15,615,zero_dte,CALL,0.195300550620756,0.195300550620756,-0.1227134118359211,-0.6,0.6673531352348676,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260316,202603,10:40,640,zero_dte,PUT,0.2713115532382009,0.2011648382161611,0.2713115532382009,0.2954546242706077,-0.6,-0.6,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260317,202603,10:05,605,zero_dte,PUT,0.4167793699174856,-0.0430355741839304,0.4167793699174856,-0.6,0.5545977187890616,0.5545977187890616,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260318,202603,10:40,640,zero_dte,CALL,0.1988082635253626,0.1988082635253626,0.0541532701019229,-0.0736363728841146,-0.1616766850053851,-0.0736363728841146,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260319,202603,10:00,600,zero_dte,CALL,0.3089054065961109,0.3089054065961109,-0.1136875718338646,-0.6,0.4341574324174337,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260320,202603,10:40,640,zero_dte,PUT,0.2353541761061049,0.0620407295540476,0.2353541761061049,-0.445614028395268,0.1130742349543549,0.1130742349543549,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260323,202603,11:00,660,zero_dte,PUT,0.4006338912964456,0.0168146600536311,0.4006338912964456,0.2942478290617305,0.356383084495345,0.356383084495345,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260324,202603,10:10,610,zero_dte,CALL,0.2051243772669816,0.2051243772669816,-0.4431320188606477,0.4103226200226815,-0.6,0.4103226200226815,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260325,202603,11:15,675,zero_dte,PUT,0.2057867312838003,0.0901578369959753,0.2057867312838003,0.3732394046949925,0.5466736156019061,0.5466736156019061,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260326,202603,10:00,600,zero_dte,PUT,0.2948809606401891,-0.098279449895838,0.2948809606401891,-0.6,0.4255960001042107,0.4255960001042107,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260327,202603,11:15,675,zero_dte,CALL,0.307820587919868,0.307820587919868,-0.5602821716631753,0.3935467411239581,1.0689655172413794,0.3935467411239581,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260330,202603,10:05,605,zero_dte,CALL,0.343180621021103,0.343180621021103,-0.1430691645872187,0.2822209693128661,-0.6,0.2822209693128661,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260331,202603,10:30,630,zero_dte,PUT,0.3418272574463787,-0.3176659683424852,0.3418272574463787,-0.6,1.3266423159500778,1.3266423159500778,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc
SPXW,20260401,202604,10:00,600,zero_dte,PUT,-0.1105034870262102,-0.3080721412218096,-0.1105034870262102,0.4449152268407268,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260401,202604,10:30,630,zero_dte,PUT,0.1800528338211899,-0.2181233732666181,0.1800528338211899,0.5984848462955135,0.398648640453106,0.398648640453106,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260402,202604,10:10,610,zero_dte,CALL,0.2418067663161799,0.2418067663161799,-0.1957717356765707,5.0,-0.6,5.0,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260402,202604,10:15,615,zero_dte,CALL,0.0976310407240821,0.0976310407240821,-0.3049281263845718,2.4344896589006697,-0.6,2.4344896589006697,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260406,202604,10:00,600,zero_dte,PUT,0.3321221396971124,-0.3893013954224866,0.3321221396971124,-0.6,0.7450123549570846,0.7450123549570846,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260406,202604,10:30,630,zero_dte,CALL,0.0021473971781535,0.0021473971781535,-0.1264054097929982,-0.6,1.0604056799294113,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260407,202604,10:10,610,zero_dte,CALL,0.0482182132307429,0.0482182132307429,0.0346495310696293,0.8928572401708532,-0.6,0.8928572401708532,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260407,202604,10:10,610,zero_dte,PUT,0.0291855969237237,-0.0576542117871947,0.0291855969237237,0.3144885937844928,-0.6,-0.6,thr-0.200_maxday2,202604,d65,3,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260408,202604,10:00,600,zero_dte,PUT,0.1109334572909651,-0.2598174366397485,0.1109334572909651,-0.6,0.3418918352914264,0.3418918352914264,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260408,202604,10:05,605,zero_dte,PUT,0.4301900810200973,-0.3564673144816102,0.4301900810200973,-0.6,0.4236401940771157,0.4236401940771157,thr-0.200_maxday2,202604,d65,3,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260409,202604,10:00,600,zero_dte,CALL,0.05948821663864,0.05948821663864,-0.3650301443624086,0.2865854481158709,-0.6,0.2865854481158709,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260409,202604,10:05,605,zero_dte,PUT,0.0399596658208759,-0.1109543710406993,0.0399596658208759,1.1810344685839138,0.5967742195982846,0.5967742195982846,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260410,202604,10:00,600,zero_dte,PUT,0.2342849255935417,-0.1033418804158631,0.2342849255935417,0.5000000638621205,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260410,202604,10:00,600,zero_dte,CALL,0.0107797987733261,0.0107797987733261,-0.2549168210418364,0.5238095589505858,-0.6,0.5238095589505858,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260413,202604,10:00,600,zero_dte,PUT,0.4127961936864699,-0.3832508277926886,0.4127961936864699,-0.6,0.3333333333333332,0.3333333333333332,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260413,202604,10:30,630,zero_dte,PUT,0.4687513141460148,-0.482941712853755,0.4687513141460148,0.3021627992403366,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260414,202604,10:05,605,zero_dte,PUT,0.1099968347463571,-0.217969058258464,0.1099968347463571,0.8963415598599869,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260414,202604,10:10,610,zero_dte,PUT,0.1433862151195571,-0.2989594772981078,0.1433862151195571,0.3091397529696442,-0.6,-0.6,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260415,202604,10:00,600,zero_dte,PUT,0.1003241847324361,-0.2126110312556621,0.1003241847324361,0.8676469433266432,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260415,202604,10:05,605,zero_dte,CALL,0.1122389526447091,0.1122389526447091,-0.264651504243839,0.5753967701322533,-0.6,0.5753967701322533,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260416,202604,10:00,600,zero_dte,PUT,0.3115786863600004,-0.3225259668761313,0.3115786863600004,0.4095745760156581,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260416,202604,10:30,630,zero_dte,PUT,0.3407168062574385,-0.0198492416272496,0.3407168062574385,0.3867347554433638,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260417,202604,10:00,600,zero_dte,PUT,0.072136451748092,-0.257420450247632,0.072136451748092,0.6096492519595917,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260417,202604,10:30,630,zero_dte,PUT,0.1520934908798192,-0.3288569908308705,0.1520934908798192,1.583333371177554,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260420,202604,10:00,600,zero_dte,PUT,0.5022438098515483,0.0219250578053972,0.5022438098515483,-0.6,0.2618398063328842,0.2618398063328842,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260420,202604,10:30,630,zero_dte,PUT,0.4421545690420573,-0.3922608819641601,0.4421545690420573,-0.6,1.8409090909090908,1.8409090909090908,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260421,202604,10:00,600,zero_dte,PUT,0.2912830814618233,0.0737009375381341,0.2912830814618233,-0.6,0.2945544348781157,0.2945544348781157,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260421,202604,10:05,605,zero_dte,PUT,0.1270135147782525,-0.395615820155818,0.1270135147782525,-0.6,0.3124999767169361,0.3124999767169361,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260422,202604,10:00,600,zero_dte,PUT,0.2586696244076805,-0.0986334671959922,0.2586696244076805,-0.6,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260422,202604,10:30,630,zero_dte,PUT,0.462779992671637,-0.4597739232512751,0.462779992671637,-0.6,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260423,202604,10:00,600,zero_dte,PUT,0.3200245069413087,-0.2783541247783749,0.3200245069413087,0.2999999523162842,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260423,202604,10:30,630,zero_dte,PUT,0.2725604111721094,-0.0882060582455755,0.2725604111721094,0.7295917592809296,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260424,202604,10:00,600,zero_dte,PUT,0.3248543568033136,-0.4560214344899265,0.3248543568033136,0.3863635575475788,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260424,202604,10:30,630,zero_dte,PUT,0.3810370074487286,-0.388888455735599,0.3810370074487286,0.8114657748722149,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260427,202604,10:00,600,zero_dte,PUT,0.2509989845589735,-0.5554664964331227,0.2509989845589735,-0.6,0.403846287868437,0.403846287868437,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260427,202604,10:30,630,zero_dte,PUT,0.3161852712790766,-0.2857596790515802,0.3161852712790766,0.75,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260428,202604,10:00,600,zero_dte,PUT,0.5471952039823527,-0.6221196494480327,0.5471952039823527,-0.6,0.2541322470378955,0.2541322470378955,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260428,202604,10:30,630,zero_dte,PUT,0.3242778731398678,-0.2574357915796446,0.3242778731398678,-0.6,1.2216980962322128,1.2216980962322128,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260429,202604,10:00,600,zero_dte,PUT,0.3336296057533518,0.065065179526805,0.3336296057533518,0.6715687007823401,-0.0571428707667759,-0.0571428707667759,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260429,202604,10:30,630,zero_dte,PUT,0.4259078006057318,-0.3462695286187503,0.4259078006057318,0.2892156963575718,0.3571428845123374,0.3571428845123374,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260430,202604,10:00,600,zero_dte,PUT,0.2862708911203976,-0.334763688720363,0.2862708911203976,0.6527778016932222,0.2651515370448651,0.2651515370448651,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260430,202604,10:55,655,zero_dte,PUT,0.2440671297394165,0.1738121658472512,0.2440671297394165,1.088709749366691,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc
SPXW,20260501,202605,10:00,600,zero_dte,CALL,0.1480222828471808,0.1480222828471808,-0.5944724821648987,-0.6,0.3279467356599843,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260501,202605,10:30,630,zero_dte,CALL,0.054253125732333,0.054253125732333,-0.5854610988686736,-0.6,0.719827554313806,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260504,202605,10:00,600,zero_dte,PUT,0.1102571951820328,0.0603266715486586,0.1102571951820328,0.3228155789270572,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260504,202605,10:00,600,zero_dte,CALL,0.1495382345233061,0.1495382345233061,-0.1720253009327711,0.3757669472614569,-0.6,0.3757669472614569,thr-999.000_maxday2,202605,d65,3,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260505,202605,10:00,600,zero_dte,PUT,0.1884786074857026,-0.4982517723315596,0.1884786074857026,0.5527570996651319,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260505,202605,10:30,630,zero_dte,PUT,0.1043133332810499,0.050325147880912,0.1043133332810499,-0.0810000419616698,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260506,202605,10:00,600,zero_dte,CALL,-0.1339324414522837,-0.1339324414522837,-0.2298994128651199,0.7106299206685633,0.3750000957931807,0.7106299206685633,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260506,202605,10:30,630,zero_dte,CALL,-0.0359988633433343,-0.0359988633433343,-0.5519212506687218,0.976890827688356,-0.6,0.976890827688356,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260507,202605,10:00,600,zero_dte,PUT,0.0279129672836394,-0.0156531783204675,0.0279129672836394,0.3382353129742828,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260507,202605,10:30,630,zero_dte,PUT,0.0318765076408669,-0.4481319665538028,0.0318765076408669,0.529816541052881,0.3839285311346145,0.3839285311346145,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260508,202605,10:00,600,zero_dte,CALL,0.3348270523479503,0.3348270523479503,-0.2158539494109942,0.3076924381876886,-0.6,0.3076924381876886,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260508,202605,10:30,630,zero_dte,CALL,0.0127407054944183,0.0127407054944183,-0.0045302730437364,0.2427184421072943,-0.6,0.2427184421072943,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260511,202605,10:00,600,zero_dte,PUT,0.214225367071746,-0.0606397564586425,0.214225367071746,0.3605263358668278,-0.6,-0.6,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260511,202605,10:30,630,zero_dte,PUT,0.157612368501976,0.005290588529548,0.157612368501976,0.5199114745501041,0.4295579545762298,0.4295579545762298,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
SPXW,20260512,202605,10:00,600,zero_dte,PUT,0.5251488868096571,-0.3894680899580255,0.5251488868096571,0.2500000322187266,0.8893333435058595,0.8893333435058595,thr-0.200_maxday2,202605,d50,2,SELECTED,"d50,d65",2,0,time_asc
