feature,importance
ib_range_bps,12832.320484757423
oi_diff,7631.821288108826
dist_ib_low_bps,4470.237110495567
dist_ib_high_bps,3569.394830107689
minute,3163.96140229702
iv_diff,2338.9045791625977
ret_30m_bps,1587.952138185501
nearest_level_abs_bps,1533.311266720295
iv_diff_chg_15m,1211.5343976020813
vega_diff,1093.1364874839783
volume_diff,1070.4972445964813
ret_15m_bps,1035.5623389482498
ret_1m_bps,1000.2250919342041
spread_pct_diff,999.3437095880508
iv_diff_chg_5m,864.7849122285843
iv_diff_chg_25m,797.8266934156418
abs_delta_diff,787.7570925951004
spread_pct_diff_chg_5m,782.7771826982498
volume_diff_chg_5m,782.6141803264618
volume_diff_chg_15m,771.8245204687119
vega_diff_chg_25m,763.5668814182281
ret_5m_bps,753.3966813087463
volume_diff_chg_25m,722.8673104047775
spread_pct_diff_chg_25m,642.6028220653534
vega_diff_chg_5m,605.3878501653671
spread_pct_diff_chg_15m,589.9146931171417
abs_delta_diff_chg_25m,578.7146195173264
abs_delta_diff_chg_15m,540.1303904056549
abs_delta_diff_chg_5m,516.4839805364609
vega_diff_chg_15m,500.3489315509796
