feature,importance
ib_range_bps,12532.662420749664
oi_diff,7492.799154281616
dist_ib_high_bps,4728.236547708511
dist_ib_low_bps,4430.517904877663
iv_diff,3784.1573091745377
minute,3656.0087332725525
nearest_level_abs_bps,1974.451171875
ret_30m_bps,1912.7135803699493
ret_15m_bps,1318.0599311590195
ret_1m_bps,1299.9119560718536
volume_diff,1156.936273932457
vega_diff,1122.877809882164
ret_5m_bps,999.9964582920074
iv_diff_chg_15m,979.9711141586304
spread_pct_diff,971.983100771904
abs_delta_diff,961.2275608778
iv_diff_chg_5m,940.7078015804291
volume_diff_chg_5m,866.3786083459854
spread_pct_diff_chg_5m,861.6567711830139
iv_diff_chg_25m,850.5253785848618
spread_pct_diff_chg_25m,814.6986618041992
volume_diff_chg_15m,785.6425898075104
abs_delta_diff_chg_5m,764.4943585395813
vega_diff_chg_5m,717.745111823082
spread_pct_diff_chg_15m,687.8423316478729
vega_diff_chg_25m,668.9924993515015
abs_delta_diff_chg_25m,655.6593115329742
vega_diff_chg_15m,582.5812306404114
abs_delta_diff_chg_15m,579.6249488592148
volume_diff_chg_25m,540.1412007808685
