feature,importance
ib_range_bps,14961.551814198494
oi_diff,9119.803183317184
dist_ib_low_bps,4658.238901853561
dist_ib_high_bps,4563.462435245514
iv_diff,3238.4311150312424
minute,2894.5767616033554
nearest_level_abs_bps,2006.9620422124863
ret_30m_bps,1895.2368589639664
spread_pct_diff,1514.9150388240814
vega_diff,1250.4582356214523
ret_15m_bps,1229.8365687131882
iv_diff_chg_15m,1214.8614183664322
iv_diff_chg_5m,1125.366240978241
iv_diff_chg_25m,1084.7295397520065
volume_diff,998.8654137849808
volume_diff_chg_5m,997.9625107049942
ret_1m_bps,993.8212895393372
abs_delta_diff,961.4741795063019
ret_5m_bps,877.1446305513382
volume_diff_chg_25m,837.9852427244186
spread_pct_diff_chg_5m,819.546582698822
vega_diff_chg_5m,804.2529299259186
spread_pct_diff_chg_25m,786.3872293233871
volume_diff_chg_15m,728.1188290119171
spread_pct_diff_chg_15m,678.6994978189468
vega_diff_chg_25m,660.2737483978271
abs_delta_diff_chg_5m,656.008660197258
abs_delta_diff_chg_15m,640.4577300548553
abs_delta_diff_chg_25m,600.8416628837585
vega_diff_chg_15m,508.6327210664749
