feature,importance
ib_range_bps,15669.884669065475
oi_diff,10254.977294445038
dist_ib_high_bps,5184.360580801964
dist_ib_low_bps,4806.3605535030365
iv_diff,3260.9731971025467
minute,2853.810229897499
nearest_level_abs_bps,1992.4645767211914
ret_30m_bps,1972.3551774024963
spread_pct_diff,1203.7170218229294
ret_5m_bps,1141.2786185741425
volume_diff,1115.1611975431442
ret_15m_bps,1109.6558312177658
abs_delta_diff,1045.3551881313324
iv_diff_chg_15m,1041.9792487621307
volume_diff_chg_25m,1030.9324303865433
iv_diff_chg_5m,1030.0250006914139
vega_diff,1027.3376196622849
ret_1m_bps,986.4834206104279
iv_diff_chg_25m,907.6905499696732
spread_pct_diff_chg_25m,792.9859898090363
volume_diff_chg_15m,746.7045077085495
volume_diff_chg_5m,738.1702115535736
spread_pct_diff_chg_15m,731.1168494224548
spread_pct_diff_chg_5m,712.4819811582565
abs_delta_diff_chg_15m,614.0110486745834
abs_delta_diff_chg_25m,552.7966108322144
vega_diff_chg_5m,546.5934808254242
vega_diff_chg_25m,515.574560880661
vega_diff_chg_15m,505.3417513370514
abs_delta_diff_chg_5m,481.3347815275192
