ticker,month,deploy_config,val_months,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,source_stream,role,source_dir,test_month,train_months,train_month_max,first_val_month,val_month_max
SPXW,202605,thr-999.000_maxday3,"202511,202512,202601,202602,202603,202604",51029,2323,380,7.477721215142583,False,369,0.44715447154471544,1.3454920669180988,21.05825879698643,0.05706845202435347,-3.400000000000013,0.3875338753387534,123,0.4146341463414634,-0.09999999999999998,-3.200000000000001,7.5,0.356154802365393,57,0.8333333333333334,60,0.5,1.6666666666666663,6.000000000000001,0.10000000000000002,-1.6000000000000003,0.2,20,0.4,-0.09999999999999998,-0.8999999999999995,5.9,0.9833333333333333,60,1.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spxw_v1,202605,,,,
SPXW,202606,thr-999.000_maxday3,"202512,202601,202602,202603,202604,202605",52092,2349,399,4.267833358511922,False,372,0.3844086021505376,1.0340450821100728,2.330436847422503,0.006264615181243288,-6.299999999999987,0.4731182795698925,124,0.3225806451612903,-0.09999999999999998,-6.057281557892704,7.5,3.218280730625723,57,0.5,63,0.2698412698412698,0.6159420289855071,-5.3,-0.08412698412698412,-5.2999999999999945,0.5873015873015873,21,0.14285714285714285,-0.09999999999999998,-5.299999999999997,1.8999999999999995,-0.35849056603773577,63,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spxw_v1,202606,,,,
SPY,202601,thr-999.000_maxday1,"202507,202508,202509,202510,202511,202512",46091,2411,380,9.234323423802577,False,128,0.625,2.7777777777777777,25.600000000000005,0.20000000000000004,-2.500000000000007,0.453125,128,0.625,0.5,-2.500000000000007,2.5,0.09765624999999999,19,1.0,20,0.4,1.1111111111111114,0.4000000000000001,0.020000000000000004,-1.6,0.55,20,0.4,-0.3,-1.6,2.5,6.249999999999999,20,1.0,win_no_scorethr_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_no_scorethr_d25_physctx_wf2026_fullmayjun_spy_v1,202601,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506",202506,202507,202512
SPY,202602,thr-999.000_maxday1,"202508,202509,202510,202511,202512,202601",47326,2379,361,6.715705281274876,False,126,0.5,1.666666666666666,12.599999999999998,0.09999999999999998,-2.4999999999999982,0.1746031746031746,126,0.5,0.1,-2.4999999999999982,2.5,0.19841269841269846,19,0.8333333333333334,19,0.5263157894736842,1.851851851851852,2.3000000000000003,0.12105263157894738,-0.6999999999999993,0.21052631578947367,19,0.5263157894736842,0.5,-0.6999999999999993,2.5,1.0869565217391304,19,1.0,win_no_scorethr_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_no_scorethr_d25_physctx_wf2026_fullmayjun_spy_v1,202602,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507",202507,202508,202601
SPY,202603,thr-999.000_maxday1,"202509,202510,202511,202512,202601,202602",48523,2341,418,8.312698371490836,False,124,0.5725806451612904,2.2327044025157226,19.599999999999998,0.15806451612903225,-1.6999999999999984,0.532258064516129,124,0.5725806451612904,0.5,-1.6999999999999984,2.5,0.12755102040816327,19,1.0,22,0.5,1.666666666666667,2.2,0.1,-0.8999999999999999,0.45454545454545453,22,0.5,0.1,-0.8999999999999999,2.5,1.1363636363636362,22,1.0,win_no_scorethr_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_no_scorethr_d25_physctx_wf2026_fullmayjun_spy_v1,202603,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,202602
SPY,202604,thr-999.000_maxday1,"202510,202511,202512,202601,202602,202603",49720,2360,323,8.464008961639655,False,125,0.584,2.3397435897435894,20.900000000000002,0.16720000000000002,-2.0999999999999988,0.32,125,0.584,0.5,-2.0999999999999988,2.5,0.11961722488038276,19,1.0,17,0.47058823529411764,1.4814814814814816,1.3,0.07647058823529412,-1.0000000000000002,0.5294117647058824,17,0.47058823529411764,-0.3,-1.0000000000000002,2.5,1.923076923076923,17,1.0,win_no_scorethr_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_no_scorethr_d25_physctx_wf2026_fullmayjun_spy_v1,202604,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,202603
SPY,202605,thr-999.000_maxday1,"202511,202512,202601,202602,202603,202604",51029,2247,342,8.326138689669222,False,119,0.5798319327731093,2.3,19.499999999999996,0.16386554621848737,-1.8,0.3949579831932773,119,0.5798319327731093,0.5,-1.8,2.5,0.12820512820512822,17,1.0,18,0.6666666666666666,3.333333333333333,4.2,0.23333333333333334,-0.8999999999999995,0.4444444444444444,18,0.6666666666666666,0.5,-0.8999999999999995,2.5,0.5952380952380952,18,1.0,win_no_scorethr_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_no_scorethr_d25_physctx_wf2026_fullmayjun_spy_v1,202605,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,202604
SPY,202606,thr-999.000_maxday1,"202512,202601,202602,202603,202604,202605",52091,2235,380,7.750147685389387,False,118,0.5508474576271186,2.0440251572327037,16.599999999999998,0.1406779661016949,-2.000000000000007,0.3474576271186441,118,0.5508474576271186,0.5,-2.000000000000007,2.5,0.15060240963855423,17,1.0,20,0.5,1.666666666666667,2.0,0.1,-1.6,0.45,20,0.5,0.1,-1.6,2.5,1.25,20,1.0,win_no_scorethr_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_no_scorethr_d25_physctx_wf2026_fullmayjun_spy_v1,202606,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,202605
SPY,202601,thr-999.000_maxday3,"202507,202508,202509,202510,202511,202512",46091,2413,380,6.004196537864882,False,384,0.4088541666666667,1.15107374985328,10.183464967885477,0.026519440020535096,-4.121721003553254,0.03125,128,0.375,-0.09999999999999998,-3.9217210035532535,7.5,0.736488024817875,57,0.8333333333333334,60,0.3,0.7304302307395238,-3.321505355669564,-0.05535842259449274,-5.399999999999998,0.03333333333333333,20,0.2,-0.09999999999999998,-5.2,2.978494644330435,-0.8967303452473334,60,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spy_v1,202601,,,,
SPY,202602,thr-999.000_maxday3,"202508,202509,202510,202511,202512,202601",47326,2381,361,4.137529555953794,False,378,0.3835978835978836,1.0437626553602817,3.016505058879764,0.00798017211343853,-8.23528276248174,0.007936507936507936,126,0.3492063492063492,-0.09999999999999998,-7.935282762481738,7.5,2.4863210416047723,57,0.6666666666666666,57,0.2982456140350877,0.7083333333333334,-3.4999999999999996,-0.061403508771929814,-4.499999999999998,0.0,19,0.2631578947368421,-0.09999999999999998,-3.9999999999999996,4.300000000000001,-1.2285714285714289,57,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spy_v1,202602,,,,
SPY,202603,thr-999.000_maxday3,"202509,202510,202511,202512,202601,202602",48523,2343,418,7.316911147132621,False,372,0.43548387096774194,1.3013018450972669,18.717759110510997,0.05031655674868547,-3.6000000000000005,0.6424731182795699,124,0.3951612903225806,-0.09999999999999998,-3.0999999999999996,7.5,0.4006889903710941,57,1.0,66,0.5151515151515151,1.7708333333333335,7.3999999999999995,0.11212121212121211,-1.4999999999999991,0.6818181818181818,22,0.5,0.3,-1.1999999999999993,6.7,0.9054054054054055,66,1.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spy_v1,202603,,,,
SPY,202604,thr-999.000_maxday3,"202510,202511,202512,202601,202602,202603",49720,2362,323,3.7096114603485733,False,375,0.38666666666666666,1.0506249710411286,3.4686251398935184,0.00924966703971605,-9.79999999999999,0.35733333333333334,125,0.344,-0.09999999999999998,-9.299999999999995,7.5,2.162239993518077,57,0.5,51,0.4117647058823529,1.1666666666666665,1.4999999999999998,0.02941176470588235,-2.0,0.4117647058823529,17,0.4117647058823529,-0.09999999999999998,-1.5999999999999996,5.1000000000000005,3.400000000000001,51,1.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spy_v1,202604,,,,
SPY,202605,thr-999.000_maxday3,"202511,202512,202601,202602,202603,202604",51029,2249,342,6.234161633760995,False,357,0.4257703081232493,1.248833570586221,15.14321188184869,0.042417960453357675,-5.1215053556696075,0.38095238095238093,119,0.4117647058823529,-0.09999999999999998,-5.1215053556695675,7.5,0.49527141656056634,51,0.6666666666666666,54,0.48148148148148145,1.5476190476190474,4.6000000000000005,0.0851851851851852,-1.6,0.2037037037037037,18,0.3333333333333333,-0.09999999999999998,-0.6999999999999998,5.1000000000000005,1.108695652173913,54,1.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spy_v1,202605,,,,
SPY,202606,thr-999.000_maxday3,"202512,202601,202602,202603,202604,202605",52092,2236,380,3.9874998971483793,False,354,0.3785310734463277,1.0094995353989367,0.6235751857070744,0.0017615118240312836,-5.721505355669565,0.4604519774011299,118,0.3389830508474576,-0.09999999999999998,-5.121505355669564,7.5,12.027418941463683,51,0.3333333333333333,60,0.31666666666666665,0.7723577235772358,-2.7999999999999994,-0.046666666666666655,-3.399999999999998,0.6,20,0.2,-0.09999999999999998,-3.2,2.6999999999999997,-0.9642857142857144,60,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_spy_v1,202606,,,,
QQQ,202601,thr0.406_maxday1,"202507,202508,202509,202510,202511,202512",46091,2412,380,9.271907867245664,False,118,0.6186440677966102,2.7603987669604044,23.277272748823993,0.19726502329511858,-0.9000000000000004,0.3220338983050847,118,0.6186440677966102,0.5,-0.9000000000000004,2.5,0.10740089816262106,18,1.0,19,0.47368421052631576,1.5000000000000002,1.5,0.07894736842105263,-1.0,0.21052631578947367,19,0.47368421052631576,-0.3,-1.0,2.5,1.6666666666666667,19,1.0,win_valthr_wr45_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fullmayjun_qqq_v1,202601,,,,
QQQ,202602,thr-999.000_maxday1,"202508,202509,202510,202511,202512,202601",47326,2380,361,6.44903861460821,False,126,0.5,1.666666666666666,12.599999999999996,0.09999999999999996,-2.9999999999999973,0.19047619047619047,126,0.5,0.1,-2.9999999999999973,2.5,0.19841269841269848,19,0.6666666666666666,19,0.5263157894736842,1.851851851851852,2.3000000000000003,0.12105263157894738,-0.6999999999999993,0.21052631578947367,19,0.5263157894736842,0.5,-0.6999999999999993,2.5,1.0869565217391304,19,1.0,win_valthr_wr45_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fullmayjun_qqq_v1,202602,,,,
QQQ,202603,thr0.480_maxday3,"202509,202510,202511,202512,202601,202602",48523,2342,418,8.291683827334447,False,167,0.5329341317365269,1.9017094017094016,21.099999999999994,0.1263473053892215,-1.6000000000000085,0.7365269461077845,95,0.6,0.2,-1.3999999999999995,6.0,0.28436018957345977,18,1.0,36,0.4444444444444444,1.3333333333333335,2.0,0.05555555555555555,-1.2,0.6944444444444444,18,0.5,0.05000000000000002,-0.7000000000000001,3.5999999999999996,1.7999999999999998,36,1.0,win_valthr_wr45_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fullmayjun_qqq_v1,202603,,,,
QQQ,202604,thr0.423_maxday1,"202510,202511,202512,202601,202602,202603",49720,2361,323,9.436110041245419,False,123,0.6260162601626016,2.789855072463767,24.700000000000003,0.20081300813008132,-1.0000000000000036,0.21951219512195122,123,0.6260162601626016,0.5,-1.0000000000000036,2.5,0.10121457489878541,19,1.0,17,0.5882352941176471,2.380952380952381,2.9000000000000004,0.17058823529411768,-0.7,0.29411764705882354,17,0.5882352941176471,0.5,-0.7,2.5,0.8620689655172413,17,1.0,win_valthr_wr45_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fullmayjun_qqq_v1,202604,,,,
QQQ,202605,thr0.406_maxday2,"202511,202512,202601,202602,202603,202604",51029,2248,342,8.297223862518507,False,230,0.508695652173913,1.7256637168141598,24.6,0.10695652173913044,-3.1000000000000085,0.22608695652173913,116,0.75,0.2,-3.0999999999999996,5.0,0.2032520325203252,32,1.0,36,0.4722222222222222,1.4912280701754388,2.8000000000000007,0.07777777777777779,-1.299999999999999,0.25,18,0.7222222222222222,0.2,-1.2000000000000002,4.2,1.4999999999999998,36,1.0,win_valthr_wr45_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fullmayjun_qqq_v1,202605,,,,
QQQ,202606,thr0.431_maxday3,"202512,202601,202602,202603,202604,202605",52091,2236,342,7.717378407659405,False,229,0.4759825327510917,1.5236672156738449,18.731034546544805,0.08179491068360177,-1.9000000000000092,0.1091703056768559,103,0.5145631067961165,0.2,-1.5,7.5,0.4004050060002413,25,1.0,45,0.37777777777777777,1.0119047619047619,0.09999999999999998,0.002222222222222222,-1.9000000000000004,0.044444444444444446,17,0.4117647058823529,-0.09999999999999998,-1.9000000000000004,3.0,30.000000000000007,45,1.0,win_valthr_wr45_d25,primary,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fullmayjun_qqq_v1,202606,,,,
QQQ,202601,thr-999.000_maxday3,"202507,202508,202509,202510,202511,202512",46091,2412,380,5.644826012055663,False,384,0.4036458333333333,1.1258062380570257,8.5674643526584,0.022311105085047914,-4.1,0.033854166666666664,128,0.40625,-0.09999999999999998,-3.7290673255935616,7.5,0.87540486791437,57,0.6666666666666666,60,0.3,0.7188713015190868,-3.5196262265326226,-0.05866043710887704,-6.1999999999999975,0.03333333333333333,20,0.25,-0.09999999999999998,-6.0,5.1803737734673785,-1.4718533844347585,60,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_qqq_v1,202601,,,,
QQQ,202602,thr-999.000_maxday3,"202508,202509,202510,202511,202512,202601",47326,2380,361,4.268619606227049,False,378,0.3835978835978836,1.0304713714595337,2.1192440757520847,0.005606465808867949,-6.199999999999996,0.007936507936507936,126,0.36507936507936506,-0.09999999999999998,-6.199999999999998,7.5,3.5389977425504298,57,0.5,57,0.2982456140350877,0.714695202313576,-3.393181838193708,-0.05952950593322295,-4.393181838193707,0.0,19,0.2631578947368421,-0.09999999999999998,-3.893181838193708,4.300000000000001,-1.2672471459086374,57,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_qqq_v1,202602,,,,
QQQ,202603,thr-999.000_maxday3,"202509,202510,202511,202512,202601,202602",48523,2342,418,4.3204202539361445,False,372,0.3844086021505376,1.0354270357244406,2.419278522031873,0.006503436887182455,-6.091674072207201,0.6075268817204301,124,0.3548387096774194,-0.09999999999999998,-5.2916740722072,7.5,3.100097790187876,57,0.5,66,0.5303030303030303,1.8817204301075263,8.2,0.12424242424242424,-1.5999999999999988,0.6363636363636364,22,0.5454545454545454,0.7,-1.0999999999999996,5.9,0.7195121951219513,66,1.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_qqq_v1,202603,,,,
QQQ,202604,thr-999.000_maxday3,"202510,202511,202512,202601,202602,202603",49720,2361,323,4.7169542909650914,False,375,0.4026666666666667,1.1120500913350075,7.5072451771024085,0.02001932047227309,-7.225312952116905,0.4026666666666667,125,0.384,-0.09999999999999998,-6.592754822897591,7.5,0.9990349086873429,57,0.5,51,0.43137254901960786,1.2643678160919538,2.3000000000000007,0.04509803921568629,-3.0999999999999988,0.39215686274509803,17,0.35294117647058826,-0.09999999999999998,-2.4000000000000004,4.300000000000001,1.869565217391304,51,1.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_qqq_v1,202604,,,,
QQQ,202605,thr-999.000_maxday3,"202511,202512,202601,202602,202603,202604",51029,2248,342,7.438036177388231,False,357,0.44537815126050423,1.3295351385245877,19.547901245787195,0.05475602589856357,-3.4999999999999956,0.5294117647058824,119,0.42857142857142855,-0.09999999999999998,-3.0999999999999996,7.5,0.38367290205214943,51,1.0,54,0.24074074074074073,0.5284552845528455,-5.799999999999999,-0.10740740740740738,-5.799999999999995,0.4074074074074074,18,0.1111111111111111,-0.09999999999999998,-5.799999999999999,1.0999999999999996,-0.18965517241379307,54,0.0,forcedmax3_d50,fallback,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fullmayjun_qqq_v1,202605,,,,
