feature,importance
ib_range_bps,8117.154227733612
oi_diff,6113.523275971413
dist_ib_low_bps,3118.595158815384
dist_ib_high_bps,2974.083048582077
iv_diff,2879.724432706833
minute,2745.9915606975555
nearest_level_abs_bps,2100.2714189291
ret_30m_bps,1733.5836510658264
iv_diff_chg_25m,1552.6353970766068
ret_15m_bps,1397.1761296987534
abs_delta_diff,1287.502120733261
spread_pct_diff,1213.0605614185333
vega_diff,1197.3571206331253
ret_5m_bps,1191.1708583831787
volume_diff_chg_25m,1175.9461035728455
iv_diff_chg_15m,1150.0962586402893
ret_1m_bps,1137.084589600563
iv_diff_chg_5m,1123.3974108695984
volume_diff_chg_5m,1121.5890100002289
volume_diff,1110.1106894016266
volume_diff_chg_15m,921.7892378568649
spread_pct_diff_chg_25m,916.0040699243546
spread_pct_diff_chg_5m,912.9037793874741
spread_pct_diff_chg_15m,873.1172196865082
abs_delta_diff_chg_15m,862.8891190290451
vega_diff_chg_15m,713.7118904590607
abs_delta_diff_chg_5m,694.8908500671387
abs_delta_diff_chg_25m,675.4413678646088
vega_diff_chg_25m,571.1098194122314
vega_diff_chg_5m,554.0968397855759
