feature,importance
ib_range_bps,12214.957997202873
oi_diff,9007.79773747921
dist_ib_low_bps,4211.730082631111
dist_ib_high_bps,3677.405328273773
iv_diff,3122.060376763344
minute,2477.1861889362335
ret_30m_bps,2067.270714521408
nearest_level_abs_bps,1929.5066440105438
spread_pct_diff,1263.229239821434
iv_diff_chg_25m,1205.3663390874863
ret_5m_bps,1174.6273710727692
abs_delta_diff,1162.2262284755707
vega_diff,1155.307092308998
iv_diff_chg_5m,1058.9071815013885
ret_15m_bps,998.589241027832
ret_1m_bps,998.3272306919098
vega_diff_chg_15m,942.8837600946426
volume_diff_chg_5m,934.4724208116531
volume_diff_chg_15m,868.4256802797318
volume_diff,859.4378001689911
spread_pct_diff_chg_15m,844.3924181461334
spread_pct_diff_chg_5m,806.7402695417404
iv_diff_chg_15m,782.8327906131744
volume_diff_chg_25m,728.7164529561996
abs_delta_diff_chg_5m,701.6603012084961
spread_pct_diff_chg_25m,691.2925405502319
vega_diff_chg_25m,690.0537097454071
vega_diff_chg_5m,680.5804605484009
abs_delta_diff_chg_15m,651.5946098566055
abs_delta_diff_chg_25m,627.7148908376694
