epoch,score,train_ce,train_pred,train_sig,train_straight,train_total,train_vic,train_vis,val_acc,val_ce,val_pred,val_sig,val_straight,val_total,val_trade_precision,val_trade_rate,val_vic,val_vis,val_z_effective_rank,val_z_effective_rank_ratio,val_z_max_pc_var_ratio,val_z_mean_abs,val_z_median_dim_std,val_z_min_dim_std,val_z_n,val_z_near_zero_std_dims,val_z_z_dim
1,0.9364308527329401,1.0894797613862028,0.30290973064555415,0.23640771048364112,2.6484213514651627,0.6960422419021091,0.2812418725314647,0.42516294031555535,0.38042473793029785,1.0788520993948643,0.5878195300877149,0.0897312167333654,1.9352565232186216,0.8917764386752085,0.3717948794364929,0.7202215790748596,0.10297725823667461,0.34684415052912354,5.142117500305176,0.3213823437690735,0.367478609085083,0.12996840476989746,0.8161746263504028,0.5954458713531494,2166,0,16
