feature,importance
ib_range_bps,12878.184956789017
oi_diff,7124.992927789688
dist_ib_high_bps,4351.172850251198
dist_ib_low_bps,3761.9951181411743
iv_diff,3612.814316868782
minute,3036.828513145447
ret_30m_bps,2721.434098482132
nearest_level_abs_bps,1786.2582895755768
iv_diff_chg_25m,1654.373072385788
ret_15m_bps,1301.2323058843613
iv_diff_chg_15m,1227.0396233797073
iv_diff_chg_5m,1165.8422095775604
spread_pct_diff,1163.869227528572
volume_diff,1120.2062306404114
ret_5m_bps,1118.2021598815918
volume_diff_chg_5m,1072.2002087831497
spread_pct_diff_chg_5m,1056.4443086385727
spread_pct_diff_chg_25m,1055.431280374527
vega_diff,1049.4206972122192
ret_1m_bps,1045.012080192566
abs_delta_diff,1009.1824100017548
spread_pct_diff_chg_15m,1005.5908660888672
volume_diff_chg_25m,950.6039017438889
vega_diff_chg_5m,922.3754422664642
volume_diff_chg_15m,910.8184764385223
abs_delta_diff_chg_5m,798.8504306077957
vega_diff_chg_25m,721.2058291435242
abs_delta_diff_chg_15m,721.0823889970779
abs_delta_diff_chg_25m,672.9530086517334
vega_diff_chg_15m,539.1569682359695
