feature,importance
ib_range_bps,14061.161008954048
oi_diff,6763.549677371979
dist_ib_high_bps,4588.246505737305
dist_ib_low_bps,4461.866443157196
iv_diff,3062.326001048088
minute,2157.355619072914
ret_30m_bps,1996.584900856018
nearest_level_abs_bps,1567.4898890256882
ret_5m_bps,1205.2341607809067
ret_15m_bps,1176.1696215867996
iv_diff_chg_5m,1100.2764723300934
volume_diff,1049.25994181633
spread_pct_diff_chg_15m,1028.3922374248505
ret_1m_bps,996.511180639267
iv_diff_chg_15m,980.2291707992554
iv_diff_chg_25m,964.7614994049072
spread_pct_diff_chg_5m,905.9136130809784
vega_diff_chg_5m,902.3419408798218
spread_pct_diff,897.0764925479889
spread_pct_diff_chg_25m,883.6826527118683
volume_diff_chg_5m,847.9701322317123
abs_delta_diff,846.9648909568787
vega_diff,685.8735783100128
vega_diff_chg_25m,674.4828993082047
volume_diff_chg_25m,671.7912176847458
abs_delta_diff_chg_25m,666.0832252502441
volume_diff_chg_15m,665.9418704509735
abs_delta_diff_chg_5m,642.1881984472275
abs_delta_diff_chg_15m,550.7980200052261
vega_diff_chg_15m,510.05402064323425
