ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
SPXW,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday2,4362,4797,779,8.142199039610635,False,255,0.5843137254901961,1.5179741389872785,28.733421818001215,0.11268008556078908,-4.984184937700773,0.42745098039215684,128,0.53125,0.042794249363864334,-4.709755033009806,15.066649959732029,0.5243597527355032,37,1.0,40,0.725,2.0285586354712355,6.788486994110154,0.16971217485275386,-1.3553893446601655,0.425,20,0.6,0.5545853484553547,-1.3553893446601668,5.61316392221769,0.8268652392039344,40,1.0
SPXW,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.100_maxday2,5225,4713,616,6.12210814301438,False,251,0.5577689243027888,1.2827813078155847,17.585556542965257,0.07006197825882572,-8.004371573953904,0.035856573705179286,126,0.5238095238095238,0.07255478488853628,-7.404371573953901,15.986621181586397,0.9090767836961929,37,1.0,38,0.42105263157894735,0.8248980371035828,-2.311345910232709,-0.06082489237454497,-4.2,0.0,19,0.3684210526315789,-1.2,-4.152076663904385,8.936808829186505,-3.866495616091811,38,0.0
SPXW,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.100_maxday2,6003,4551,793,7.136207720462416,False,246,0.5813008130081301,1.3502519219086102,19.983306666995258,0.08123295393087503,-4.524576336938186,0.5528455284552846,124,0.5483870967741935,0.11659541175844057,-4.5245763369381855,11.337127631758449,0.5673299129459404,37,1.0,44,0.5909090909090909,1.6398648879068074,5.963724372803659,0.13553919029099226,-4.264705075290144,0.5681818181818182,22,0.5454545454545454,0.1916344152797484,-4.264705075290145,8.746115731263469,1.4665526413575274,44,1.0
SPXW,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr-0.200_maxday2,6817,4530,793,7.785702963029965,False,249,0.5662650602409639,1.4245312274469033,25.395840404853594,0.10199132692712287,-4.47726541397218,0.2570281124497992,125,0.488,-0.04210534346731076,-3.7752832256198197,18.386684128557114,0.7240037673666863,37,1.0,42,0.5,0.9518539262375689,-0.5798659652798073,-0.013806332506662078,-5.307142843518939,0.19047619047619047,21,0.42857142857142855,-0.19134071693933408,-5.307142843518938,7.752214054055413,-13.368975794802298,42,0.0
SPXW,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr-999.000_maxday2,7669,4471,783,9.05975141839807,False,245,0.6204081632653061,1.7722177941354265,40.21747754733927,0.1641529695809766,-7.491692350839709,0.27346938775510204,123,0.5853658536585366,0.4122009398209593,-6.93379769430702,15.500383705206927,0.3854141196936507,37,1.0,40,0.425,0.7068078682011857,-3.870136139744349,-0.09675340349360873,-4.513991013952574,0.3,20,0.3,-0.2674149388230923,-3.9139910139525735,5.617288769995857,-1.4514447469454963,40,0.0
SPXW,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr0.200_maxday2,8317,4606,736,7.320077486652195,False,229,0.5676855895196506,1.3928866132532531,20.557451565151986,0.08977053085219208,-4.001523171287538,0.4497816593886463,120,0.5333333333333333,0.11898634572987299,-3.849276074440912,11.525286621347327,0.560637907126798,33,1.0,40,0.625,1.4966809859848673,4.445419619260587,0.11113549048151468,-2.3999999999999995,0.125,21,0.5714285714285714,0.5364965373499713,-2.0652541982480352,6.27979980912656,1.4126450024915957,40,1.0
QQQ,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-0.200_maxday1,3971,4524,692,5.669526276508862,False,128,0.5546875,1.3373733699506911,9.591311511504351,0.07493212118362774,-3.45135272780726,0.5,128,0.5546875,0.2465686717730765,-3.45135272780726,6.390759982707625,0.6663072067925426,19,0.6666666666666666,20,0.6,2.529150183165565,6.41231615659192,0.320615807829596,-2.5105334017269163,0.5,20,0.6,0.2614616214136246,-2.5105334017269163,8.18219712629309,1.276012742740658,20,1.0
QQQ,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.400_maxday1,4768,4419,550,6.541483431881696,False,112,0.5535714285714286,1.504443615659336,13.523335753265451,0.12074406922558438,-3.4618723145713886,0.008928571428571428,112,0.5535714285714286,0.299202593858345,-3.4618723145713886,11.073064727968259,0.8188116401158249,14,1.0,15,0.3333333333333333,0.26019901741603635,-4.2237526357893636,-0.28158350905262425,-4.257334692478717,0.0,15,0.3333333333333333,-0.6,-4.257334692478717,1.4855566720148998,-0.35171488486973596,15,0.0
QQQ,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.200_maxday3,5523,4214,765,6.045750016855171,False,254,0.531496062992126,1.2406282219830729,15.694096645560961,0.06178778206913764,-5.520818790277785,0.24803149606299213,107,0.514018691588785,0.07653053777012464,-5.520818790277789,15.609967352157991,0.9946394306532599,38,0.6666666666666666,54,0.5185185185185185,1.277926902551021,3.943905373707833,0.0730352846982932,-5.3329710103325185,0.5555555555555556,22,0.5,0.06924127057676205,-5.284747552590905,11.655027393417058,2.955199551975982,54,1.0
QQQ,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.000_maxday2,6320,4182,637,5.893455598396174,False,249,0.5180722891566265,1.2603866833173392,17.022056546510292,0.06836167287755138,-7.866742475052659,0.24096385542168675,125,0.512,0.05400009155273444,-7.582425010097013,16.291609884135077,0.9570882248934272,37,0.8333333333333334,36,0.5,0.9551800511581472,-0.4748373258954093,-0.013189925719316924,-4.896390494035964,0.2222222222222222,18,0.5555555555555556,0.22331379014012998,-4.296390494035964,5.414407803370755,-11.402658359177448,36,0.0
